name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,58,183383959,,yes,,,,"POLYGON ((121.4968756 31.2856823, 121.4967894 31.285535, 121.4972103 31.2853552, 121.4972965 31.2855025, 121.4968756 31.2856823))",POINT (121.4970429 31.2855187),817.5,8799.6
,59,183383960,,yes,,,,"POLYGON ((121.4982425 31.2872493, 121.4980678 31.2873295, 121.4979945 31.2872129, 121.4981691 31.2871327, 121.4982425 31.2872493))",POINT (121.4981185 31.2872311),276.9,2980.2
,60,183383961,,yes,,,,"POLYGON ((121.4979494 31.287384, 121.4980678 31.2873295, 121.4979945 31.2872129, 121.4979631 31.2871631, 121.4978447 31.2872175, 121.4979494 31.287384))",POINT (121.4979563 31.2872735),268.1,2885.6
测绘与地理信息学院,61,183383962,,yes,,,,"POLYGON ((121.4979673 31.2846665, 121.4975435 31.2848415, 121.4975931 31.2849292, 121.4976466 31.2849072, 121.4976756 31.2849584, 121.4980459 31.2848056, 121.4979673 31.2846665))",POINT (121.4978025 31.2848176),731,7868.2
,62,183383963,,yes,,,,"POLYGON ((121.4970016 31.285862, 121.4969559 31.2857881, 121.4973458 31.2856117, 121.4974147 31.2857228, 121.4971752 31.2858312, 121.4971521 31.2857939, 121.4970016 31.285862))",POINT (121.4971997 31.2857419),509.6,5485.2
,63,183383964,,yes,,,,"POLYGON ((121.4985713 31.2868366, 121.4984749 31.2866757, 121.498624 31.2866105, 121.498669 31.2866856, 121.498614 31.2867097, 121.4986654 31.2867955, 121.4985713 31.2868366))",POINT (121.4985806 31.2867194),256.6,2761.6
,64,183383965,,yes,,,,"POLYGON ((121.4988356 31.2866826, 121.4989941 31.2866084, 121.4989631 31.2865599, 121.4991441 31.2864752, 121.4990807 31.2863763, 121.4988711 31.2864745, 121.498904 31.2865258, 121.4987741 31.2865866, 121.4988356 31.2866826))",POINT (121.4989562 31.2865261),474.2,5104.5
青年楼,65,183383966,,college,,,,"POLYGON ((121.4975363 31.2847985, 121.4979601 31.2846266, 121.4978789 31.2844804, 121.4982858 31.2843153, 121.4982075 31.2841744, 121.497695 31.2843822, 121.497784 31.2845425, 121.4974658 31.2846716, 121.4975363 31.2847985))",POINT (121.4978713 31.2844775),1655.4,17818.6
,66,183383969,,,,pitch,,"POLYGON ((121.4966499 31.2847451, 121.4967885 31.284691, 121.4969074 31.2849132, 121.4967687 31.2849674, 121.4966499 31.2847451))",POINT (121.4967786 31.2848292),393,4229.7
,67,183383970,,,,pitch,,"POLYGON ((121.496797 31.2850074, 121.4969357 31.2849533, 121.4970545 31.2851755, 121.4969159 31.2852297, 121.496797 31.2850074))",POINT (121.4969258 31.2850915),393,4229.7
,68,183383971,,,,pitch,,"POLYGON ((121.4965098 31.284472, 121.4966485 31.2844179, 121.4967673 31.2846401, 121.4966287 31.2846942, 121.4965098 31.284472))",POINT (121.4966386 31.284556),392.8,4228.3
同济图书馆南区,69,183383976,,,library,,,"POLYGON ((121.4993047 31.2852932, 121.4993681 31.2851304, 121.4995563 31.285184, 121.4994928 31.2853468, 121.4993047 31.2852932))",POINT (121.4994305 31.2852386),359,3864.2
同济图书馆北区,70,183383977,,,library,,,"POLYGON ((121.4994736 31.2855815, 121.4995019 31.285509, 121.4995371 31.2854187, 121.4997253 31.2854723, 121.4996618 31.2856351, 121.4994736 31.2855815))",POINT (121.4995995 31.2855269),359.1,3865.2
西南七楼,71,183388116,,yes,,,,"POLYGON ((121.4956035 31.2842363, 121.496026 31.2840723, 121.4959526 31.2839341, 121.4956243 31.2840615, 121.495526 31.2838856, 121.4957334 31.2838127, 121.4956764 31.2836945, 121.4953334 31.2838255, 121.4955082 31.2841547, 121.4955513 31.284138, 121.4956035 31.2842363))",POINT (121.4956453 31.2839849),1558.1,16771.6
西南八楼,72,183388117,,yes,,,,"POLYGON ((121.4951537 31.2842186, 121.4952012 31.284183, 121.4952053 31.2841291, 121.4951637 31.2840886, 121.4951007 31.2840851, 121.495082 31.2840517, 121.4952826 31.2839698, 121.4952183 31.2838548, 121.49454 31.2841319, 121.4946126 31.2842617, 121.4950052 31.2841014, 121.4950711 31.2842193, 121.494659 31.2843876, 121.4947396 31.2845317, 121.4951517 31.2843634, 121.4952108 31.2844689, 121.4947986 31.2846373, 121.4948715 31.2847677, 121.4953513 31.2845717, 121.4952411 31.2843748, 121.4953164 31.284344, 121.4952946 31.284305, 121.4954375 31.2842467, 121.4953844 31.2841518, 121.4951662 31.2842409, 121.4951537 31.2842186))",POINT (121.4950108 31.2843001),3416.5,36774.7
西南九楼,73,183388118,,yes,,,,"POLYGON ((121.4947143 31.2848455, 121.4945614 31.2845553, 121.4946271 31.28453, 121.4945581 31.284399, 121.494342 31.2844822, 121.4942965 31.284396, 121.4943952 31.284358, 121.4943753 31.2843203, 121.4944928 31.284275, 121.4944344 31.2841642, 121.4941582 31.2842705, 121.4941714 31.2842955, 121.4940485 31.2843428, 121.4941009 31.2844422, 121.4942237 31.2843949, 121.494291 31.2845226, 121.494121 31.284588, 121.4941119 31.2845708, 121.4939614 31.2846287, 121.4940304 31.2847597, 121.4943936 31.2846199, 121.4944749 31.2847742, 121.4942622 31.284856, 121.4942493 31.2848316, 121.4940988 31.2848895, 121.4941833 31.2850499, 121.4947143 31.2848455))",POINT (121.4943518 31.2846278),2930.7,31545.3
同济大学生健身中心,74,183388119,,yes,,sports_centre,,"POLYGON ((121.4929257 31.2848964, 121.4927857 31.2846262, 121.4931874 31.2844742, 121.4933274 31.2847445, 121.4929257 31.2848964))",POINT (121.4930566 31.2846853),1369.6,14742.2
,75,183388120,,yes,,,,"POLYGON ((121.5014775 31.2864666, 121.5012905 31.2861095, 121.5015922 31.2859941, 121.5017791 31.2863513, 121.5014775 31.2864666))",POINT (121.5015348 31.2862304),1363.9,14681.4
,76,183388121,,yes,,,,"POLYGON ((121.5033798 31.2832737, 121.5035174 31.2831915, 121.503385 31.2830345, 121.503271 31.2830788, 121.5033798 31.2832737))",POINT (121.5033901 31.2831495),314,3379.5
