name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
24,31,29127459,,university,,,,"POLYGON ((-71.09247999999999 42.3606542, -71.09231509999999 42.3603869, -71.09156230000001 42.3606404, -71.09180720000001 42.3610375, -71.09183659999999 42.3610256, -71.0919083 42.361003, -71.0919842 42.3609778, -71.0919042 42.3608482, -71.09247999999999 42.3606542))",POINT (-71.0920043 42.3606774),2474.9,26639.5
Eastgate,32,29251184,,apartments,,,,"POLYGON ((-71.0839874 42.3616012, -71.0840058 42.3616313, -71.0840453 42.361696, -71.0841037 42.3617917, -71.08385800000001 42.3618735, -71.0837418 42.361683, -71.0839874 42.3616012))",POINT (-71.0839227 42.3617374),514.9,5541.9
Plasma Science & Research Ctr,33,29557595,,university,,,,"POLYGON ((-71.0985036 42.3592797, -71.09855 42.3592589, -71.0984144 42.3590976, -71.0993879 42.3586215, -71.0998941 42.3589215, -71.09983870000001 42.358973, -71.0999071 42.35902, -71.09875150000001 42.359556, -71.0986226 42.3594143, -71.0985036 42.3592797))",POINT (-71.0991373 42.3590732),6382.7,68702.4
N16 Cooling Tower,34,29559726,,university,,,,"POLYGON ((-71.09394380000001 42.3610125, -71.09397610000001 42.361049, -71.0940171 42.3610951, -71.0940767 42.3611622, -71.0941145 42.3612047, -71.094196 42.3612966, -71.09434090000001 42.3614596, -71.09408689999999 42.3615828, -71.09398040000001 42.3614605, -71.0939486 42.3614238, -71.0938225 42.3612849, -71.0937641 42.3612192, -71.09372550000001 42.3611757, -71.0936899 42.3611356, -71.09394380000001 42.3610125))",POINT (-71.0940155 42.3612973),1481.3,15944.2
NW16,35,29566343,,university,,,,"POLYGON ((-71.0987342 42.3601727, -71.0986197 42.3601132, -71.0982927 42.3599165, -71.0985519 42.3598036, -71.0986954 42.3598882, -71.09872970000001 42.3599113, -71.09914790000001 42.3601594, -71.0989034 42.3602777, -71.0987342 42.3601727))",POINT (-71.0987217 42.3600386),1461.2,15728.5
,36,29569108,,university,,,,"POLYGON ((-71.09391340000001 42.3607482, -71.09421930000001 42.3606024, -71.09439 42.3607896, -71.0940871 42.3609416, -71.09391340000001 42.3607482))",POINT (-71.09415180000001 42.3607709),764.1,8224.8
U-Haul,37,29574513,,yes,,,,"POLYGON ((-71.0983537 42.3627377, -71.09873640000001 42.3627633, -71.09867560000001 42.3632593, -71.0983458 42.3632372, -71.0983803 42.3629562, -71.09832729999999 42.3629526, -71.0983537 42.3627377))",POINT (-71.09852979999999 42.3629903),1612.7,17358.7
,38,29575195,,bridge,,,,"POLYGON ((-71.0980831 42.3601228, -71.09805590000001 42.3601067, -71.09795920000001 42.3601492, -71.0979837 42.3601643, -71.0980831 42.3601228))",POINT (-71.0980211 42.3601355),23.9,257.4
,39,29576922,,apartments,,,,"POLYGON ((-71.10753149999999 42.3560047, -71.1075914 42.3560394, -71.1074668 42.3561582, -71.1074265 42.3561349, -71.1074368 42.3561252, -71.1074169 42.3561138, -71.10753149999999 42.3560047))",POINT (-71.1075012 42.3560803),101.9,1096.9
,40,29577756,,apartments,,,,"POLYGON ((-71.1044708 42.3614753, -71.1046482 42.3615822, -71.1046719 42.3615606, -71.1047689 42.361619, -71.1046801 42.3617, -71.10460860000001 42.3616569, -71.1045915 42.3616725, -71.10438859999999 42.3615504, -71.1044708 42.3614753))",POINT (-71.1045771 42.3615913),327.3,3522.7
,41,29579068,,apartments,,,,"POLYGON ((-71.1054082 42.3593684, -71.10550480000001 42.3594256, -71.10538080000001 42.35954, -71.1052959 42.3594897, -71.10537909999999 42.3594129, -71.10536740000001 42.359406, -71.1054082 42.3593684))",POINT (-71.1054001 42.3594548),152.4,1640.9
91 Sidney,42,29579232,,apartments,,,,"POLYGON ((-71.1024673 42.36045, -71.10264960000001 42.3605591, -71.1024317 42.3607593, -71.1026629 42.3609037, -71.1025059 42.3610523, -71.1020853 42.360801, -71.1024673 42.36045))",POINT (-71.1024026 42.3607603),1497.5,16118.5
,43,29579299,,semidetached_house,,,,"POLYGON ((-71.1080901 42.3619893, -71.1082451 42.3620827, -71.1081478 42.3621716, -71.1079927 42.3620782, -71.1080901 42.3619893))",POINT (-71.10811889999999 42.3620804),209.2,2251.5
,44,29579794,,yes,,,,"POLYGON ((-71.10743840000001 42.3564903, -71.1077454 42.3566718, -71.1077763 42.3566431, -71.1078466 42.3566846, -71.1078199 42.3567096, -71.10780389999999 42.3567002, -71.1077659 42.3567356, -71.10771219999999 42.3567038, -71.107675 42.3567384, -71.1073672 42.3565566, -71.10743840000001 42.3564903))",POINT (-71.1075902 42.3566258),359.4,3869.0
,45,29579940,,yes,,,,"POLYGON ((-71.10578769999999 42.3621189, -71.1058419 42.3621516, -71.1057886 42.3622002, -71.1057345 42.3621675, -71.10578769999999 42.3621189))",POINT (-71.10578820000001 42.3621595),40.0,430.4
,46,29579974,,detached,,,,"POLYGON ((-71.10771459999999 42.3584894, -71.1077911 42.3585352, -71.107675 42.3586419, -71.107619 42.3586084, -71.1076571 42.3585733, -71.1076365 42.358561, -71.10771459999999 42.3584894))",POINT (-71.10770119999999 42.3585638),112.5,1210.8
