name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id
,1105,266067494,,,0,,,0,137.1046889,35.434259,,
,1106,266067497,,,0,,,0,137.1216987,35.4314377,,
,1107,266067500,,,0,,,0,137.1219164,35.4310739,,
,1108,266067585,,,0,,,0,137.0196291,35.4159413,,
,1109,266067588,,,0,,,0,137.0198779,35.4154643,,
,1110,266067607,,,0,,,0,137.020598,35.4140762,,
,1111,266067616,,,0,,,0,137.0203989,35.4123106,,
,1112,266067646,,,0,,,0,137.0110262,35.4050001,,
,1113,266067652,,,0,,,0,137.055607,35.4230787,,
,1114,266067654,,,0,,,0,137.0556407,35.4238506,,
,1115,266067656,,,0,,,0,137.1279388,35.4297208,,
,1116,266067660,,,0,,,0,137.0103128,35.4044497,,
,1117,266067667,,,0,,,0,137.0556336,35.4240568,,
,1118,266067669,,,0,,,0,137.0555751,35.4246132,,
,1119,266067774,,,0,,,0,137.1056065,35.4345932,,
,1120,266067780,,,0,,,0,137.1079535,35.4352152,,
,1121,266067782,,,0,,,0,137.1078517,35.4352112,,
,1122,266067784,,,0,,,0,137.1094667,35.4351564,,
,1123,266067786,,,0,,,0,137.1085548,35.4351943,,
,1124,266067822,,,0,,,0,136.9831255,35.390999,,
,1125,266067836,,,0,,,0,136.9796801,35.3896089,,
,1126,266067838,,,0,,,0,136.9790494,35.3892304,,
,1127,266067878,,,0,,,0,137.0502077,35.4326894,,
,1128,266067884,,,0,,,0,137.0504516,35.4326945,,
,1129,266067932,,,0,,,0,137.0546909,35.4318021,,
,1130,266067968,,,0,,,0,136.9542121,35.3781033,,
,1131,266068008,,,0,,,0,136.9458919,35.3802666,,
,1132,266068017,,,0,,,0,136.9547565,35.3782008,,
,1133,266080533,,,0,,,0,136.9069329,34.9887285,,
,1134,266080536,,,0,,,0,136.9066802,34.9898588,,
,1135,266080542,,,0,,,0,136.8939246,35.0087103,,
,1136,266080665,,,0,,,0,136.9013466,35.0007297,,
,1137,266080667,,,0,,,0,136.9005189,35.0011427,,
,1138,266080680,,,0,,,0,136.9040875,34.9987015,,
,1139,266080695,,,0,,,0,136.9042055,34.9985465,,
,1140,266080711,,,0,,,0,136.9048774,34.9974426,,
,1141,266080718,,,0,,,0,136.9054153,34.9954855,,
,1142,266080720,,,0,,,0,136.9054435,34.9953533,,
,1143,266080729,,,0,,,0,136.892065,35.0190909,,
,1144,266080732,,,0,,,0,136.8922897,35.0195095,,
,1145,266080759,,,0,,,0,136.8929113,35.0204949,,
,1146,266080762,,,0,,,0,136.8925167,35.0198413,,
,1147,266080765,,,0,,,0,136.917122,34.8270884,,
,1148,266080768,,,0,,,0,136.9169798,34.8282649,,
,1149,266080774,,,0,,,0,136.9169179,34.8288151,,
,1150,266080777,,,0,,,0,136.9167177,34.8304189,,
,1151,266080780,,,0,,,0,136.9167643,34.9404852,,
,1152,266080783,,,0,,,0,136.916648,34.941452,,
,1153,266080785,,,0,,,0,136.920313,34.926895,,
,1154,266080897,,,0,,,0,136.9155523,34.9617488,,
,1155,266081081,,,0,,,0,136.9179534,34.9325923,,
,1156,266081087,,,0,,,0,136.9164772,34.8586836,,
,1157,266081111,,,0,,,0,136.9233543,34.9174671,,
,1158,266081127,,,0,,,0,136.9165764,34.8507339,,
,1159,266081309,,,0,,,0,136.9165665,34.850265,,
,1160,266081472,,,0,,,0,136.9168478,34.8042061,,
,1161,266081481,,,0,,,0,136.9162333,34.8061424,,
,1162,266081484,,,0,,,0,136.91676,34.8044812,,
,1163,266081487,,,0,,,0,136.9160976,34.8067487,,
,1164,266081627,,,0,,,0,136.9153274,34.955462,,
,1165,266081629,,,0,,,0,136.9152967,34.9547004,,
,1166,266081693,,,0,,,0,136.919912,34.883101,,
,1167,266081709,,,0,,,0,136.912306,34.974197,,
,1168,266081780,,,0,,,0,136.9128918,34.973344,,
,1169,266082505,,,0,,,0,136.7311464,35.1782218,,
,1170,266082517,,,0,,,0,136.7308341,35.1800563,,
,1171,266082588,,,0,,,0,136.7390057,35.1888923,,
,1172,266082613,,,0,,,0,136.7630615,35.1993904,,
,1173,266082615,,,0,,,0,136.7634281,35.1993274,,
,1174,266082621,,,0,,,0,136.8073577,35.1958576,,
,1175,266082623,,,0,,,0,136.8086271,35.1958887,,
,1176,266082627,,,0,,,0,136.8145527,35.1959828,,
,1177,266082629,,,0,,,0,136.8152007,35.1959761,,
,1178,266082631,,,0,,,0,136.8087379,35.1958887,,
,1179,266082637,,,0,,,0,136.8255401,35.195978,,
,1180,266082647,,,0,,,0,136.7678471,35.1986144,,
,1181,266082665,,,0,,,0,136.7877035,35.1953014,,
,1182,266082679,,,0,,,0,136.8055368,35.1958012,,
,1183,266082704,,,0,,,0,136.7501793,35.1951908,,
,1184,266082710,,,0,,,0,136.7479212,35.1941799,,
,1185,266082719,,,0,,,0,136.8460036,35.1987093,,
,1186,266082720,,,0,,,0,136.7887053,35.1953266,,
,1187,266082721,,,0,,,0,136.826683,35.1960028,,
,1188,266082728,,,0,,,0,136.8446853,35.1994605,,
,1189,266082731,,,0,,,0,136.8014665,35.1956929,,
,1190,266082741,,,0,,,0,136.8374556,35.196808,,
,1191,266083235,,,0,,,0,137.0968495,35.2249654,,
,1192,266083451,,,0,,,0,136.908929,35.170156,,
,1193,266083452,,,0,,,0,136.9088515,35.1706303,,
,1194,266083744,,,0,,,0,136.9456583,35.3803135,,
,1195,266083745,,,0,,,0,136.9443146,35.3967186,,
,1196,266083779,,,0,,,0,136.9161414,35.3597708,,
,1197,266083788,,,0,,,0,136.9158361,35.3593678,,
,1198,266083789,,,0,,,0,136.9446417,35.3951698,,
,1199,266083798,,,0,,,0,136.9451113,35.394093,,
,1200,266083805,,,0,,,0,136.9469447,35.3906618,,
,1201,266083807,,,0,,,0,136.8723012,35.3350457,,
,1202,266083808,,,0,,,0,136.8718232,35.3341826,,
,1203,266083811,,,0,,,0,136.9256155,35.3666808,,
,1204,266083821,,,0,,,0,136.9468913,35.389889,,
,1205,266083843,,,0,,,0,136.9261769,35.3670098,,
,1206,266083865,,,0,,,0,136.9153647,35.358749,,
,1207,266083888,,,0,,,0,136.900736,35.344908,,
,1208,266083893,,,0,,,0,136.8997839,35.3447241,,
,1209,266083902,,,0,,,0,136.944646,35.395806,,
,1210,266083963,,,0,,,0,136.8730396,35.3180912,,
,1211,266083966,,,0,,,0,136.871134,35.294854,,
,1212,266083968,,,0,,,0,136.8712224,35.296199,,
,1213,266083978,,,0,,,0,136.8774426,35.2228366,,
,1214,266083981,,,0,,,0,136.8781529,35.2215641,,
,1215,266083988,,,0,,,0,136.8730039,35.3176617,,
,1216,266084035,,,0,,,0,136.8731636,35.2547368,,
,1217,266084088,,,0,,,0,136.8733212,35.3213629,,
,1218,266084090,,,0,,,0,136.8714862,35.2457258,,
,1219,266084126,,,0,,,0,136.8770024,35.2150695,,
,1220,266084143,,,0,,,0,136.871069,35.2434904,,
,1221,266084153,,,0,,,0,136.874314,35.2097187,,
,1222,266084163,,,0,,,0,136.8706667,35.2020875,,
,1223,266084212,,,0,,,0,136.8749016,35.2641037,,
,1224,266084216,,,0,,,0,136.8681493,35.1967222,,
,1225,266084219,,,0,,,0,136.8705771,35.2018941,,
,1226,266084236,,,0,,,0,136.8678653,35.1963425,,
,1227,266084241,,,0,,,0,136.873769,35.2580175,,
,1228,266084242,,,0,,,0,136.8738271,35.2583408,,
,1229,266084285,,,0,,,0,136.8661306,35.1953092,,
,1230,266084290,,,0,,,0,136.8723555,35.3102214,,
,1231,266084297,,,0,,,0,136.8663211,35.1953706,,
,1232,267445742,,,0,,,0,136.4467441,34.8508035,,
,1233,267445745,,,0,,,0,136.4478462,34.8505176,,
,1234,267445804,,,0,,,0,136.4460752,34.851012,,
,1235,267446122,,,0,,,0,136.4071643,34.8516578,,
,1236,267446185,,,0,,,0,136.4336872,34.8545175,,
,1237,267446231,,,0,,,0,136.4136819,34.856856,,
,1238,267605298,,,0,,,0,136.8665437,34.8070118,,
,1239,267605382,,,0,,,0,136.8703906,34.8103045,,
,1240,267605385,,,0,,,0,136.867758,34.808046,,
,1241,267605386,,,0,,,0,136.868184,34.808399,,
,1242,267605392,,,0,,,0,136.8721559,34.8123416,,
,1243,267605396,,,0,,,0,136.8772492,34.8188083,,
,1244,267605401,,,0,,,0,136.8752394,34.8166514,,
,1245,267605402,,,0,,,0,136.8741864,34.815176,,
,1246,267605405,,,0,,,0,136.8824776,34.8220096,,
,1247,267605406,,,0,,,0,136.883417,34.822426,,
,1248,267605416,,,0,,,0,136.8805701,34.8209056,,
,1249,267605417,,,0,,,0,136.8802271,34.8207113,,
,1250,267605418,,,0,,,0,136.881994,34.8217732,,
,1251,267605430,,,0,,,0,136.8870474,34.8234708,,
,1252,267605431,,,0,,,0,136.8884485,34.8238527,,
,1253,267605433,,,0,,,0,136.8896478,34.8242488,,
,1254,267605434,,,0,,,0,136.8901608,34.8244132,,
,1255,267605436,,,0,,,0,136.9067276,34.824767,,
,1256,267605445,,,0,,,0,136.8997557,34.8254029,,
,1257,267605446,,,0,,,0,136.8986085,34.8254764,,
,1258,267605460,,,0,,,0,136.911701,34.8243062,,
,1259,267605473,,,0,,,0,136.86604,34.806641,,
,1260,267605476,,,0,,,0,136.9168003,34.8288141,,
,1261,267605843,,,0,,,0,136.836046,34.8891212,,
,1262,267605866,,,0,,,0,136.7643777,35.3744419,,
,1263,267605882,,,0,,,0,136.7346195,35.3609492,,
,1264,267605890,,,0,,,0,136.7395437,35.3651566,,
,1265,267605897,,,0,,,0,136.7268093,35.3401458,,
,1266,267605899,,,0,,,0,136.7060001,35.326683,,
,1267,267605904,,,0,,,0,136.7042829,35.3263889,,
,1268,267605905,,,0,,,0,136.7040059,35.32634,,
,1269,267605920,,,0,,,0,136.7264699,35.3396272,,
,1270,267605926,,,0,,,0,136.7405642,35.3651016,,
,1271,267605930,,,0,,,0,136.7639164,35.3739794,,
,1272,267605935,,,0,,,0,136.706892,35.326843,,
,1273,267605936,,,0,,,0,136.7216734,35.3326756,,
,1274,267605953,,,0,,,0,136.7220509,35.3332133,,
,1275,267605985,,,0,,,0,136.7560783,35.3663996,,
,1276,267605986,,,0,,,0,136.7559334,35.3662167,,
,1277,267605991,,,0,,,0,136.7520278,35.365693,,
,1278,267606000,,,0,,,0,136.699771,35.317106,,
,1279,267606001,,,0,,,0,136.7573359,35.3682516,,
,1280,267606002,,,0,,,0,136.6997424,35.3157622,,
,1281,267606003,,,0,,,0,136.6996623,35.3151407,,
,1282,267606005,,,0,,,0,136.699883,35.319249,,
,1283,267606348,,,0,,,0,136.899691,35.089116,,
,1284,267606351,,,0,,,0,136.9027388,35.0894001,,
,1285,267606362,,,0,,,0,136.9120538,35.0920925,,
,1286,267606363,,,0,,,0,136.9122138,35.0925109,,
,1287,267606364,,,0,,,0,136.9123641,35.0929606,,
,1288,267606366,,,0,,,0,136.8986754,35.0890663,,
,1289,267606367,,,0,,,0,136.9125139,35.0934483,,
,1290,267606774,,,0,,,0,136.6970527,35.3134012,,
,1291,267606782,,,0,,,0,136.6865325,35.3155506,,
,1292,270865246,,,0,,,0,136.6612916,35.4130575,,
,1293,270865273,,,0,,,0,136.6609637,35.3960474,,
,1294,270865276,,,0,,,0,136.6609166,35.3954283,,
,1295,270865280,,,0,,,0,136.674209,35.439498,,
,1296,270865298,,,0,,,0,136.6749925,35.43308,,
,1297,270865329,,,0,,,0,136.6594157,35.386599,,
,1298,270865330,,,0,,,0,136.6615521,35.413698,,
,1299,270865342,,,0,,,0,136.6565358,35.3819732,,
,1300,270865353,,,0,,,0,136.646896,35.375606,,
,1301,270865356,,,0,,,0,136.6524686,35.3796212,,
,1302,270865443,,,0,,,0,136.646336,35.375171,,
,1303,270865476,,,0,,,0,136.6595494,35.387255,,
,1304,270865477,,,0,,,0,136.6697733,35.4634827,,
,1305,270865478,,,0,,,0,136.669763,35.462854,,
,1306,270865520,,,0,,,0,136.673786,35.440143,,
,1307,270865522,,,0,,,0,136.6605949,35.3928812,,
,1308,270865525,,,0,,,0,136.6602316,35.3909194,,
,1309,270866105,,,0,,,0,136.669708,35.454604,,
,1310,270866131,,,0,,,0,136.6452211,35.3744601,,
,1311,270866153,,,0,,,0,136.6252094,35.3670806,,
,1312,270866161,,,0,,,0,136.6206919,35.3671236,,
,1313,270866162,,,0,,,0,136.6204432,35.3671465,,
,1314,270866164,,,0,,,0,136.6187818,35.3672036,,
,1315,270866165,,,0,,,0,136.6161327,35.3670787,,
,1316,282180004,,,0,,,0,136.8805869,35.1733433,,
,1317,282180005,,,0,,,0,136.8801496,35.1741932,,
,1318,282180012,,,0,,,0,136.8784823,35.1774002,,
,1319,282180015,,,0,,,0,136.8777527,35.1785721,,
,1320,282399811,,,0,,,0,136.566263,35.046583,,
,1321,282399818,,,0,,,0,136.565578,35.046965,,
,1322,282399823,,,0,,,0,136.605576,35.032939,,
,1323,282400260,,,0,,,0,136.58875,35.035349,,
,1324,282400297,,,0,,,0,136.566112,35.060274,,
,1325,282400603,,,0,,,0,136.487782,35.1642053,,
,1326,282400726,,,0,,,0,136.545642,35.091879,,
,1327,282400737,,,0,,,0,136.565975,35.060943,,
,1328,282400783,,,0,,,0,136.4784084,35.1699521,,
,1329,282400790,,,0,,,0,136.514561,35.133205,,
,1330,282400796,,,0,,,0,136.5147328,35.1328043,,
,1331,282400803,,,0,,,0,136.545882,35.091214,,
,1332,282400914,,,0,,,0,136.557482,35.07482,,
,1333,282400954,,,0,,,0,136.5381307,35.107554,,
,1334,282401086,,,0,,,0,136.5355776,35.1112556,,
,1335,282401091,,,0,,,0,136.633828,35.021946,,
,1336,282401119,,,0,,,0,136.5198247,35.1224867,,
,1337,282401223,,,0,,,0,136.6489815,35.0155526,,
,1338,282401225,,,0,,,0,136.6476091,35.0160935,,
,1339,282401238,,,0,,,0,136.642319,35.018148,,
,1340,282401247,,,0,,,0,136.5160118,35.1277773,,
,1341,282401248,,,0,,,0,136.5160711,35.1274203,,
,1342,282401249,,,0,,,0,136.5158963,35.1286776,,
,1343,282401281,,,0,,,0,136.587955,35.035201,,
,1344,282401284,,,0,,,0,136.519279,35.122951,,
,1345,282401336,,,0,,,0,136.556906,35.075292,,
,1346,282401447,,,0,,,0,136.5495649,35.0818341,,
,1347,282401474,,,0,,,0,136.5495282,35.081938,,
,1348,282401502,,,0,,,0,136.618058,35.028565,,
,1349,282401547,,,0,,,0,136.538505,35.106969,,
,1350,282401551,,,0,,,0,136.5437996,35.096493,,
,1351,282401558,,,0,,,0,136.632999,35.022343,,
,1352,282401559,,,0,,,0,136.606327,35.032695,,
,1353,282401569,,,0,,,0,136.4987787,35.1475289,,
,1354,282401570,,,0,,,0,136.4986045,35.1480659,,
,1355,282401571,,,0,,,0,136.4883667,35.163805,,
,1356,282401677,,,0,,,0,136.618804,35.028307,,
,1357,282401741,,,0,,,0,136.5023573,35.1415077,,
,1358,282401752,,,0,,,0,136.5022599,35.1416129,,
,1359,282401945,,,0,,,0,136.6510969,35.0596029,,
,1360,282401947,,,0,,,0,136.6841394,35.0661244,,
,1361,282401948,,,0,,,0,136.6836644,35.0650856,,
,1362,282401964,,,0,,,0,136.6759434,35.0606379,,
,1363,282402019,,,0,,,0,136.6659402,35.0597696,,
,1364,282402020,,,0,,,0,136.665155,35.0595057,,
,1365,282402023,,,0,,,0,136.6629473,35.0586501,,
,1366,282402027,,,0,,,0,136.66287,35.0586222,,
,1367,282402053,,,0,,,0,136.6766777,35.0607007,,
,1368,282402059,,,0,,,0,136.6818129,35.0615272,,
,1369,282402068,,,0,,,0,136.6801279,35.0602496,,
,1370,282402069,,,0,,,0,136.6797551,35.0603531,,
,1371,282402071,,,0,,,0,136.6785825,35.060715,,
,1372,282402080,,,0,,,0,136.5603013,35.1108955,,
,1373,282402085,,,0,,,0,136.560042,35.1110675,,
,1374,282402097,,,0,,,0,136.586748,35.07831,,
,1375,282402098,,,0,,,0,136.5875682,35.077886,,
,1376,282402099,,,0,,,0,136.586346,35.078507,,
,1377,282402102,,,0,,,0,136.6439893,35.060563,,
,1378,282402103,,,0,,,0,136.6434053,35.0608495,,
,1379,282402112,,,0,,,0,136.5860354,35.0787078,,
,1380,282402133,,,0,,,0,136.578671,35.0846509,,
,1381,282402172,,,0,,,0,136.5700239,35.0948816,,
,1382,282402213,,,0,,,0,136.6157994,35.068979,,
,1383,282402214,,,0,,,0,136.630849,35.064011,,
,1384,282402218,,,0,,,0,136.519525,35.146319,,
,1385,282402219,,,0,,,0,136.615133,35.069281,,
,1386,282402279,,,0,,,0,136.6049878,35.0729593,,
,1387,282402280,,,0,,,0,136.6052931,35.0728574,,
,1388,282402289,,,0,,,0,136.5700483,35.0955533,,
,1389,282402364,,,0,,,0,136.5912357,35.0769729,,
,1390,282402365,,,0,,,0,136.5908931,35.0769625,,
,1391,282402597,,,0,,,0,136.5355668,35.133901,,
,1392,282402598,,,0,,,0,136.5355986,35.1337445,,
,1393,282402601,,,0,,,0,136.6295505,35.0644878,,
,1394,282402676,,,0,,,0,136.5208348,35.1464356,,
,1395,282402702,,,0,,,0,136.5596224,35.1113006,,
,1396,282402714,,,0,,,0,136.6105218,35.0711047,,
,1397,282402721,,,0,,,0,136.6107608,35.0710556,,
,1398,282402755,,,0,,,0,136.5532307,35.1138949,,
,1399,282402761,,,0,,,0,136.550761,35.113893,,
,1400,282402772,,,0,,,0,136.5408336,35.1254202,,
,1401,282402773,,,0,,,0,136.5407616,35.1255162,,
,1402,282402793,,,0,,,0,136.5416287,35.1242561,,
,1403,282402795,,,0,,,0,136.5413386,35.1246756,,
,1404,282403120,,,0,,,0,136.6492997,35.0154277,,
,1405,282403157,,,0,,,0,136.6504919,35.0143844,,
,1406,282403158,,,0,,,0,136.6505458,35.014279,,
,1407,282403171,,,0,,,0,136.6509059,35.0123517,,
,1408,282403176,,,0,,,0,136.6508607,35.0119801,,
,1409,282403192,,,0,,,0,136.6501389,35.0091585,,
,1410,282405434,,,0,,,0,137.189966,34.813633,,
,1411,282405439,,,0,,,0,137.189452,34.813029,,
,1412,282405631,,,0,,,0,137.2253545,34.8229694,,
,1413,282405632,,,0,,,0,137.226079,34.8227831,,
,1414,282405658,,,0,,,0,137.186351,34.809065,,
,1415,282405677,,,0,,,0,137.1839281,34.8061086,,
,1416,282405720,,,0,,,0,137.201722,34.8254162,,
,1417,282405743,,,0,,,0,137.1959288,34.8211663,,
,1418,282405783,,,0,,,0,137.2246362,34.8231745,,
,1419,282405790,,,0,,,0,137.2021916,34.8256384,,
,1420,282405987,,,0,,,0,137.202941,34.8259976,,
,1421,282406720,,,0,,,0,137.090863,34.937521,,
,1422,282406721,,,0,,,0,137.0882044,34.9174818,,
,1423,282406740,,,0,,,0,137.0897516,34.9281342,,
,1424,282406741,,,0,,,0,137.0896696,34.9274505,,
,1425,282406744,,,0,,,0,137.0920999,34.9647689,,
,1426,282406748,,,0,,,0,137.0926668,34.953048,,
,1427,282406763,,,0,,,0,137.0926811,34.9615973,,
,1428,282406837,,,0,,,0,137.0907864,34.9370243,,
,1429,282406856,,,0,,,0,137.0570232,34.8629631,,
,1430,282406906,,,0,,,0,137.0621045,34.8699188,,
,1431,282406907,,,0,,,0,137.0486571,34.8450976,,
,1432,282406944,,,0,,,0,137.0723564,34.830894,,
,1433,282406981,,,0,,,0,137.0718692,34.8294398,,
,1434,282406983,,,0,,,0,137.0484999,34.843648,,
,1435,282407076,,,0,,,0,137.0625516,34.8797823,,
,1436,282409009,,,0,,,0,137.0914327,35.1276627,,
,1437,282409037,,,0,,,0,137.0221593,35.1214223,,
,1438,282409042,,,0,,,0,137.0236216,35.121184,,
,1439,282409071,,,0,,,0,137.0294745,35.1179028,,
,1440,282409131,,,0,,,0,137.0669505,35.123925,,
,1441,282409135,,,0,,,0,137.0483762,35.1183711,,
,1442,282409152,,,0,,,0,137.1128362,35.1263935,,
,1443,282409189,,,0,,,0,137.1180861,35.1251138,,
,1444,282409455,,,0,,,0,137.1305027,35.1230279,,
,1445,282409458,,,0,,,0,137.1293657,35.1232881,,
,1446,282409459,,,0,,,0,137.1300622,35.1231328,,
,1447,282409461,,,0,,,0,137.1285221,35.1234532,,
,1448,282409462,,,0,,,0,137.1364624,35.1215861,,
,1449,282409471,,,0,,,0,137.1555556,35.1160878,,
,1450,282409472,,,0,,,0,137.1548306,35.1165093,,
,1451,282409478,,,0,,,0,137.1573154,35.1148,,
,1452,282409487,,,0,,,0,137.1606938,35.1113544,,
,1453,282409506,,,0,,,0,137.1596754,35.112766,,
,1454,282409513,,,0,,,0,137.1617758,35.107593,,
,1455,282409515,,,0,,,0,137.1619614,35.1067135,,
,1456,282409529,,,0,,,0,137.161422,35.1092484,,
,1457,282409536,,,0,,,0,137.163168,35.102488,,
,1458,282409592,,,0,,,0,137.0973528,35.1291843,,
,1459,282409600,,,0,,,0,137.1012533,35.1292354,,
,1460,282409659,,,0,,,0,137.1379719,35.1212265,,
,1461,282409721,,,0,,,0,137.0747391,35.1259381,,
,1462,282411405,,,0,,,0,136.8633355,35.0913975,,
,1463,282411412,,,0,,,0,136.863485,35.0911426,,
,1464,282411421,,,0,,,0,136.8541325,35.0759345,,
,1465,282411426,,,0,,,0,136.8612394,35.1046607,,
,1466,282411432,,,0,,,0,136.86114,35.1039923,,
,1467,282411439,,,0,,,0,136.8613174,35.1487201,,
,1468,282411486,,,0,,,0,136.8612405,35.1468614,,
,1469,282411523,,,0,,,0,136.8617484,35.1400853,,
,1470,282411531,,,0,,,0,136.8491415,35.0488432,,
,1471,282411533,,,0,,,0,136.8484545,35.0482861,,
,1472,282411553,,,0,,,0,136.8502112,35.0497698,,
,1473,282411571,,,0,,,0,136.8620186,35.1370263,,
,1474,282411573,,,0,,,0,136.8618329,35.1391621,,
,1475,282411586,,,0,,,0,136.8621442,35.133215,,
,1476,282411592,,,0,,,0,136.8619053,35.1320355,,
,1477,282411607,,,0,,,0,136.861562,35.1498432,,
,1478,282411618,,,0,,,0,136.8816836,35.1698013,,
,1479,282411620,,,0,,,0,136.8821599,35.1691745,,
,1480,282411634,,,0,,,0,136.8805013,35.1721259,,
,1481,282411683,,,0,,,0,136.8628046,35.1149757,,
,1482,282411737,,,0,,,0,136.8620937,35.0815521,,
,1483,282411738,,,0,,,0,136.8623981,35.0819201,,
,1484,282411745,,,0,,,0,136.8839383,35.1658977,,
,1485,282411762,,,0,,,0,136.8837241,35.164284,,
,1486,282411775,,,0,,,0,136.8834292,35.1672606,,
,1487,282411776,,,0,,,0,136.8832116,35.1676695,,
,1488,282411786,,,0,,,0,136.8823953,35.1688851,,
,1489,282411788,,,0,,,0,136.878204,35.1593841,,
,1490,282411804,,,0,,,0,136.8831248,35.1631609,,
,1491,282411810,,,0,,,0,136.867606,35.1544416,,
,1492,282411811,,,0,,,0,136.8694258,35.1553291,,
,1493,282411826,,,0,,,0,136.8701859,35.1557028,,
,1494,289283385,,,0,,,0,136.5962967,34.8711494,,
,1495,289283430,,,0,,,0,136.5813477,34.8851362,,
,1496,289283482,,,0,,,0,136.5620218,34.880221,,
,1497,289283511,,,0,,,0,136.5418986,34.8749426,,
,1498,289284162,,,0,,,0,136.5982294,34.9396433,,
,1499,289284192,,,0,,,0,136.6026417,34.9534471,,
,1500,289284193,,,0,,,0,136.6030084,34.953742,,
,1501,289284194,,,0,,,0,136.6018514,34.9527082,,
,1502,289284235,,,0,,,0,136.595858,34.9333317,,
,1503,289284254,,,0,,,0,136.618728,34.9679939,,
,1504,289284272,,,0,,,0,136.5866096,34.9252341,,
,1505,289284273,,,0,,,0,136.5868716,34.9255376,,
,1506,289284280,,,0,,,0,136.599534,34.9441662,,
,1507,289284291,,,0,,,0,136.5992479,34.9430295,,
,1508,289284292,,,0,,,0,136.599018,34.9421483,,
,1509,289284293,,,0,,,0,136.6059045,34.9577246,,
,1510,289284295,,,0,,,0,136.606327,34.9579144,,
,1511,289284301,,,0,,,0,136.6045777,34.9562236,,
,1512,360084757,,,0,,,0,136.972938,35.160548,,
,1513,360084759,,,0,,,0,136.972341,35.160712,,
,1514,360084832,,,0,,,0,136.9855645,35.1626076,,
,1515,360084834,,,0,,,0,137.0007486,35.1697211,,
,1516,360084837,,,0,,,0,137.0010132,35.1698462,,
,1517,360084848,,,0,,,0,136.98541,35.1625383,,
,1518,360084940,,,0,,,0,136.8623698,35.1729597,,
,1519,360084964,,,0,,,0,136.930357,35.170618,,
,1520,360084968,,,0,,,0,136.9090258,35.1700116,,
,1521,360084977,,,0,,,0,136.908251,35.169961,,
,1522,360084982,,,0,,,0,136.8670098,35.1769089,,
,1523,360084990,,,0,,,0,136.937677,35.169819,,
,1524,360085059,,,0,,,0,136.8971347,35.1692645,,
,1525,360085099,,,0,,,0,136.8837036,35.1715589,,
,1526,360085103,,,0,,,0,136.93831,35.1697888,,
,1527,360085108,,,0,,,0,136.87779,35.177547,,
,1528,360085111,,,0,,,0,136.877126,35.177554,,
,1529,360085161,,,0,,,0,136.9197409,35.1707465,,
,1530,360085182,,,0,,,0,136.8532681,35.1495943,,
,1531,360085215,,,0,,,0,136.867548,35.177251,,
,1532,360085218,,,0,,,0,136.946458,35.167729,,
,1533,360085223,,,0,,,0,136.945588,35.167918,,
,1534,360085268,,,0,,,0,136.8619763,35.1725619,,
,1535,360085289,,,0,,,0,136.8551494,35.1681432,,
,1536,360085357,,,0,,,0,136.883521,35.171913,,
,1537,360085360,,,0,,,0,136.8530454,35.1472478,,
,1538,360085381,,,0,,,0,136.920514,35.1707781,,
,1539,360085385,,,0,,,0,136.929583,35.1707,,
,1540,360085389,,,0,,,0,136.952919,35.1666,,
,1541,360085429,,,0,,,0,136.952088,35.166491,,
,1542,360085592,,,0,,,0,136.8533842,35.1402613,,
,1543,360085607,,,0,,,0,136.8535706,35.1379206,,
,1544,361009783,,,0,,,0,136.9047322,35.1899339,,
,1545,361009814,,,0,,,0,136.9086308,35.1692197,,
,1546,361009826,,,0,,,0,136.9365277,35.1926176,,
,1547,361011166,,,0,,,0,136.9645806,35.1453358,,
,1548,361011197,,,0,,,0,136.9624037,35.1845282,,
,1549,361012430,,,0,,,0,136.8932547,35.1330816,,
,1550,361012486,,,0,,,0,136.883264,35.100274,,
,1551,361012497,,,0,,,0,136.881854,35.09286,,
,1552,361012503,,,0,,,0,136.8860486,35.1138635,,
,1553,361014011,,,0,,,0,137.0181813,35.1210502,,
,1554,361014021,,,0,,,0,137.0072253,35.1227133,,
,1555,361014134,,,0,,,0,136.9635141,35.1373078,,
,1556,361014199,,,0,,,0,136.8967561,35.1749737,,
,1557,361014209,,,0,,,0,136.9059793,35.1574793,,
,1558,361014368,,,0,,,0,136.8801513,35.219484,,
,1559,361014374,,,0,,,0,136.8780729,35.221525,,
,1560,361014414,,,0,,,0,136.8910337,35.2038309,,
,1561,361018854,,,0,,,0,136.9544475,35.1028655,,
,1562,361018876,,,0,,,0,136.933758,35.150344,,
,1563,361018886,,,0,,,0,136.936312,35.119367,,
,1564,361018934,,,0,,,0,136.9288217,35.1735105,,
,1565,361018947,,,0,,,0,136.9069582,35.1736882,,
,1566,361018959,,,0,,,0,136.881641,35.170614,,
,1567,361018973,,,0,,,0,136.872809,35.167637,,
,1568,361018983,,,0,,,0,136.8895631,35.1721671,,
,1569,361018986,,,0,,,0,136.9343501,35.1324867,,
,1570,361019012,,,0,,,0,136.936931,35.109801,,
,1571,361019035,,,0,,,0,136.936916,35.168498,,
,1572,361020316,,,0,,,0,136.9298164,35.1960643,,
,1573,361020317,,,0,,,0,136.9298705,35.1951984,,
,1574,413335509,,,0,,,0,136.5911439,34.9529413,,
,1575,413335510,,,0,,,0,136.590848,34.952829,,
,1576,416052445,,,0,,,0,136.5551719,34.982593,,
