name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,730,72748079,473,472,1,19.87,,,,service,8,"LINESTRING (-111.9368749 33.4159833, -111.9368839 33.4158042)",walk;bike,1,0,,
,731,72748079,472,473,1,19.87,,,,service,8,"LINESTRING (-111.9368839 33.4158042, -111.9368749 33.4159833)",walk;bike,1,0,,
,732,72748079,472,474,1,35.26,,,,service,8,"LINESTRING (-111.9368839 33.4158042, -111.9368919 33.4154862)",walk;bike,1,0,,
,733,72748079,474,472,1,35.26,,,,service,8,"LINESTRING (-111.9368919 33.4154862, -111.9368839 33.4158042)",walk;bike,1,0,,
,734,72748079,474,475,1,43.19,,,,service,8,"LINESTRING (-111.9368919 33.4154862, -111.9369017 33.4150967)",walk;bike,1,0,,
,735,72748079,475,474,1,43.19,,,,service,8,"LINESTRING (-111.9369017 33.4150967, -111.9368919 33.4154862)",walk;bike,1,0,,
,736,72748081,474,476,1,52.14,,,,service,8,"LINESTRING (-111.9368919 33.4154862, -111.9372784 33.4151454)",walk;bike,1,0,,
,737,72748081,476,474,1,52.14,,,,service,8,"LINESTRING (-111.9372784 33.4151454, -111.9368919 33.4154862)",walk;bike,1,0,,
,738,72748105,156,477,1,24.74,,,,service,8,"LINESTRING (-111.9369754 33.4162264, -111.9370088 33.4160385, -111.9370144 33.4160057)",walk;bike,1,0,,
,739,72748105,477,156,1,24.74,,,,service,8,"LINESTRING (-111.9370144 33.4160057, -111.9370088 33.4160385, -111.9369754 33.4162264)",walk;bike,1,0,,
,740,72748105,477,478,1,102.78,,,,service,8,"LINESTRING (-111.9370144 33.4160057, -111.9370305 33.4159565, -111.9370948 33.4158490, -111.9372129 33.4157057, -111.9374221 33.4155445, -111.9375776 33.4154415, -111.9377708 33.4153699)",walk;bike,1,0,,
,741,72748105,478,477,1,102.78,,,,service,8,"LINESTRING (-111.9377708 33.4153699, -111.9375776 33.4154415, -111.9374221 33.4155445, -111.9372129 33.4157057, -111.9370948 33.4158490, -111.9370305 33.4159565, -111.9370144 33.4160057)",walk;bike,1,0,,
,742,72748110,473,477,1,13.21,,,,service,8,"LINESTRING (-111.9368749 33.4159833, -111.9370144 33.4160057)",walk;bike,1,0,,
,743,72748110,477,473,1,13.21,,,,service,8,"LINESTRING (-111.9370144 33.4160057, -111.9368749 33.4159833)",walk;bike,1,0,,
,744,72748110,477,479,1,14.04,,,,service,8,"LINESTRING (-111.9370144 33.4160057, -111.9371646 33.4160191)",walk;bike,1,0,,
,745,72748110,479,477,1,14.04,,,,service,8,"LINESTRING (-111.9371646 33.4160191, -111.9370144 33.4160057)",walk;bike,1,0,,
,746,72748119,480,481,1,62.69,,,,footway,10,"LINESTRING (-111.9377474 33.4160169, -111.9376443 33.4159658, -111.9375901 33.4159457, -111.9375233 33.4159167, -111.9374269 33.4158857, -111.9373255 33.4158669, -111.9372558 33.4158535, -111.9371539 33.4158445, -111.9371446 33.4158762)",walk,0,0,,
,747,72748124,481,482,1,8.43,,,,footway,10,"LINESTRING (-111.9371446 33.4158762, -111.9372316 33.4158976)",walk,0,0,,
,748,72748130,483,484,1,64.46,,,,footway,10,"LINESTRING (-111.9383170 33.4164652, -111.9383409 33.4165308, -111.9384135 33.4166819, -111.9384605 33.4167940, -111.9384963 33.4168968, -111.9385108 33.4169801, -111.9384635 33.4169769)",walk,0,0,,
,749,72748133,485,484,1,7.13,,,,footway,10,"LINESTRING (-111.9384528 33.4169132, -111.9384635 33.4169769)",walk,0,0,,
,750,73450377,456,470,1,7.58,,,,service,8,"LINESTRING (-111.9391729 33.4164827, -111.9390990 33.4164539)",walk;bike,1,0,,
,751,73450377,470,456,1,7.58,,,,service,8,"LINESTRING (-111.9390990 33.4164539, -111.9391729 33.4164827)",walk;bike,1,0,,
,752,73450377,470,486,1,90.25,,,,service,8,"LINESTRING (-111.9390990 33.4164539, -111.9389134 33.4163953, -111.9388383 33.4165251, -111.9387310 33.4166729, -111.9386559 33.4167490, -111.9384789 33.4168654, -111.9384276 33.4168667)",walk;bike,1,0,,
,753,73450377,486,470,1,90.25,,,,service,8,"LINESTRING (-111.9384276 33.4168667, -111.9384789 33.4168654, -111.9386559 33.4167490, -111.9387310 33.4166729, -111.9388383 33.4165251, -111.9389134 33.4163953, -111.9390990 33.4164539)",walk;bike,1,0,,
,754,73450377,486,446,1,7.29,,,,service,8,"LINESTRING (-111.9384276 33.4168667, -111.9383609 33.4169012)",walk;bike,1,0,,
,755,73450377,446,486,1,7.29,,,,service,8,"LINESTRING (-111.9383609 33.4169012, -111.9384276 33.4168667)",walk;bike,1,0,,
Valley Metro Light Rail,756,136876975,487,365,1,264.61,,,,light_rail,30,"LINESTRING (-111.9204628 33.4150000, -111.9204727 33.4150076, -111.9210466 33.4155313, -111.9214102 33.4158514, -111.9219134 33.4163030, -111.9223158 33.4166750, -111.9223974 33.4167503)",,0,0,,
Valley Metro Light Rail,757,136876975,365,488,1,528.46,,,,light_rail,30,"LINESTRING (-111.9223974 33.4167503, -111.9225376 33.4168775, -111.9232223 33.4174988, -111.9235740 33.4178093, -111.9239860 33.4181862, -111.9243108 33.4184767, -111.9247431 33.4188570, -111.9255113 33.4195343, -111.9261378 33.4200976, -111.9262853 33.4202273)",,0,0,,
Valley Metro Light Rail,758,136876975,488,489,1,8.07,,,,light_rail,30,"LINESTRING (-111.9262853 33.4202273, -111.9263450 33.4202802)",,0,0,,
Valley Metro Light Rail,759,136876975,489,490,1,19.12,,,,light_rail,30,"LINESTRING (-111.9263450 33.4202802, -111.9264864 33.4204054)",,0,0,,
Valley Metro Light Rail,760,136876975,490,491,1,231.08,,,,light_rail,30,"LINESTRING (-111.9264864 33.4204054, -111.9266553 33.4205548, -111.9269524 33.4208268, -111.9272764 33.4211149, -111.9272942 33.4211308, -111.9273260 33.4211590, -111.9276508 33.4214449, -111.9281881 33.4219246)",,0,0,,
Valley Metro Light Rail,761,136876975,491,492,1,13.6,,,,light_rail,30,"LINESTRING (-111.9281881 33.4219246, -111.9282882 33.4220140)",,0,0,,
Valley Metro Light Rail,762,136876975,492,493,1,14.47,,,,light_rail,30,"LINESTRING (-111.9282882 33.4220140, -111.9283931 33.4221104)",,0,0,,
Valley Metro Light Rail,763,136876975,493,494,1,175.59,,,,light_rail,30,"LINESTRING (-111.9283931 33.4221104, -111.9284079 33.4221240, -111.9285642 33.4222554, -111.9287316 33.4224062, -111.9288724 33.4225293, -111.9289966 33.4226431, -111.9291163 33.4227467, -111.9292316 33.4228309, -111.9293579 33.4229132, -111.9295187 33.4229974, -111.9296151 33.4230428, -111.9298013 33.4231131, -111.9298233 33.4231193)",,0,0,,
Valley Metro Light Rail,764,136876975,494,495,1,42.92,,,,light_rail,30,"LINESTRING (-111.9298233 33.4231193, -111.9299466 33.4231538, -111.9300729 33.4231769, -111.9301672 33.4231936, -111.9302716 33.4232089)",,0,0,,
Valley Metro Light Rail,765,136876975,495,6,1,12.16,,,,light_rail,30,"LINESTRING (-111.9302716 33.4232089, -111.9304005 33.4232277)",,0,0,,
Valley Metro Light Rail,766,136876975,6,496,1,10.75,,,,light_rail,30,"LINESTRING (-111.9304005 33.4232277, -111.9305147 33.4232427)",,0,0,,
Valley Metro Light Rail,767,136876975,496,390,1,8.83,,,,light_rail,30,"LINESTRING (-111.9305147 33.4232427, -111.9306079 33.4232582)",,0,0,,
Valley Metro Light Rail,768,136876975,390,497,1,164.19,,,,light_rail,30,"LINESTRING (-111.9306079 33.4232582, -111.9307048 33.4232676, -111.9308201 33.4232935, -111.9309653 33.4233351, -111.9311371 33.4234027, -111.9312458 33.4234526, -111.9313555 33.4235193, -111.9314608 33.4235914, -111.9317890 33.4238579, -111.9320416 33.4240656)",,0,0,,
Valley Metro Light Rail,769,136876975,497,498,1,182.66,,,,light_rail,30,"LINESTRING (-111.9320416 33.4240656, -111.9321670 33.4241687, -111.9323698 33.4243418, -111.9325561 33.4244861, -111.9327634 33.4246267, -111.9328798 33.4246961, -111.9329884 33.4247535, -111.9331358 33.4248266, -111.9332855 33.4248904, -111.9334939 33.4249653, -111.9336253 33.4250115)",,0,0,,
Valley Metro Light Rail,770,136876975,498,499,1,106.42,,,,light_rail,30,"LINESTRING (-111.9336253 33.4250115, -111.9337810 33.4250662, -111.9343231 33.4252522, -111.9344417 33.4252966, -111.9345514 33.4253530, -111.9346514 33.4254248)",,0,0,,
Valley Metro Light Rail,771,136876975,499,500,1,7.9,,,,light_rail,30,"LINESTRING (-111.9346514 33.4254248, -111.9347083 33.4254777)",,0,0,,
Valley Metro Light Rail,772,136876975,500,501,1,206.24,,,,light_rail,30,"LINESTRING (-111.9347083 33.4254777, -111.9348607 33.4256287, -111.9349583 33.4257231, -111.9350736 33.4258258, -111.9351556 33.4258841, -111.9352631 33.4259340, -111.9354904 33.4260154, -111.9359349 33.4261709, -111.9363506 33.4263189, -111.9365845 33.4264032)",,0,0,,
Valley Metro Light Rail,773,136876975,501,502,1,238.85,,,,light_rail,30,"LINESTRING (-111.9365845 33.4264032, -111.9367896 33.4264762, -111.9371188 33.4265937, -111.9374957 33.4267343, -111.9379114 33.4269055, -111.9382961 33.4270720, -111.9385056 33.4271627, -111.9388991 33.4273357)",,0,0,,
Valley Metro Light Rail,774,136876975,502,503,1,60.76,,,,light_rail,30,"LINESTRING (-111.9388991 33.4273357, -111.9390654 33.4274060, -111.9391053 33.4274245, -111.9391851 33.4274550, -111.9393171 33.4274911, -111.9394244 33.4275091, -111.9395096 33.4275174)",,0,0,,
Valley Metro Light Rail,775,136876975,503,504,1,35.69,,,,light_rail,30,"LINESTRING (-111.9395096 33.4275174, -111.9395561 33.4275222, -111.9397613 33.4275275, -111.9398931 33.4275275)",,0,0,,
Valley Metro Light Rail,776,136876975,504,505,1,6.61,,,,light_rail,30,"LINESTRING (-111.9398931 33.4275275, -111.9399642 33.4275269)",,0,0,,
Valley Metro Light Rail,777,136876975,505,506,1,1.99,,,,light_rail,30,"LINESTRING (-111.9399642 33.4275269, -111.9399856 33.4275267)",,0,0,,
Valley Metro Light Rail,778,136876975,506,507,1,7.8,,,,light_rail,30,"LINESTRING (-111.9399856 33.4275267, -111.9400695 33.4275261)",,0,0,,
Valley Metro Light Rail,779,136876975,507,508,1,244.06,,,,light_rail,30,"LINESTRING (-111.9400695 33.4275261, -111.9402287 33.4275248, -111.9407429 33.4275262, -111.9411537 33.4275262, -111.9412728 33.4275262, -111.9416584 33.4275262, -111.9418465 33.4275275, -111.9419829 33.4275366, -111.9422150 33.4275759, -111.9424360 33.4276426, -111.9426470 33.4277383)",,0,0,,
Valley Metro Light Rail,780,136876975,508,509,1,8.22,,,,light_rail,30,"LINESTRING (-111.9426470 33.4277383, -111.9427170 33.4277836)",,0,0,,
Valley Metro Light Rail,781,136876975,509,198,1,214.18,,,,light_rail,30,"LINESTRING (-111.9427170 33.4277836, -111.9427715 33.4278205, -111.9429628 33.4279710, -111.9430929 33.4281071, -111.9431963 33.4282431, -111.9432747 33.4283648, -111.9433197 33.4284581, -111.9433876 33.4286446, -111.9434264 33.4288019, -111.9434371 33.4288937, -111.9434482 33.4292381, -111.9434575 33.4295241)",,0,0,,
Valley Metro Light Rail,782,136876975,198,510,1,74.95,,,,light_rail,30,"LINESTRING (-111.9434575 33.4295241, -111.9434509 33.4297975, -111.9434565 33.4301511, -111.9434559 33.4302000)",,0,0,,
Valley Metro Light Rail,783,136876977,502,511,1,36.99,,,,light_rail,30,"LINESTRING (-111.9388991 33.4273357, -111.9387501 33.4272552, -111.9386359 33.4271895, -111.9385707 33.4271476)",,1,0,,
Valley Metro Light Rail,784,136876977,511,502,1,36.99,,,,light_rail,30,"LINESTRING (-111.9385707 33.4271476, -111.9386359 33.4271895, -111.9387501 33.4272552, -111.9388991 33.4273357)",,1,0,,
Valley Metro Light Rail,785,136876979,314,511,1,36.68,,,,light_rail,30,"LINESTRING (-111.9389329 33.4272780, -111.9387645 33.4272098, -111.9386517 33.4271710, -111.9385707 33.4271476)",,1,0,,
Valley Metro Light Rail,786,136876979,511,314,1,36.68,,,,light_rail,30,"LINESTRING (-111.9385707 33.4271476, -111.9386517 33.4271710, -111.9387645 33.4272098, -111.9389329 33.4272780)",,1,0,,
Valley Metro Light Rail,787,136876983,315,512,1,30.71,,,,light_rail,30,"LINESTRING (-111.9366206 33.4263351, -111.9366855 33.4263695, -111.9367608 33.4264053, -111.9368153 33.4264312, -111.9369046 33.4264765)",,1,0,,
Valley Metro Light Rail,788,136876983,512,315,1,30.71,,,,light_rail,30,"LINESTRING (-111.9369046 33.4264765, -111.9368153 33.4264312, -111.9367608 33.4264053, -111.9366855 33.4263695, -111.9366206 33.4263351)",,1,0,,
Valley Metro Light Rail,789,136876984,501,512,1,30.86,,,,light_rail,30,"LINESTRING (-111.9365845 33.4264032, -111.9366471 33.4264145, -111.9367488 33.4264381, -111.9368057 33.4264523, -111.9369046 33.4264765)",,1,0,,
Valley Metro Light Rail,790,136876984,512,501,1,30.86,,,,light_rail,30,"LINESTRING (-111.9369046 33.4264765, -111.9368057 33.4264523, -111.9367488 33.4264381, -111.9366471 33.4264145, -111.9365845 33.4264032)",,1,0,,
Valley Metro Light Rail,791,136876985,512,511,1,171.95,,,,light_rail,30,"LINESTRING (-111.9369046 33.4264765, -111.9371560 33.4265613, -111.9373467 33.4266316, -111.9375817 33.4267195, -111.9379442 33.4268777, -111.9383211 33.4270387, -111.9385707 33.4271476)",,1,0,,
Valley Metro Light Rail,792,136876985,511,512,1,171.95,,,,light_rail,30,"LINESTRING (-111.9385707 33.4271476, -111.9383211 33.4270387, -111.9379442 33.4268777, -111.9375817 33.4267195, -111.9373467 33.4266316, -111.9371560 33.4265613, -111.9369046 33.4264765)",,1,0,,
,793,136876986,513,514,1,84.79,,,,footway,10,"LINESTRING (-111.9402370 33.4274522, -111.9411490 33.4274456)",walk,0,0,,
,794,136876987,515,516,1,63.1,,,,footway,10,"LINESTRING (-111.9355468 33.4259131, -111.9361726 33.4261334)",walk,0,0,,
,795,136876987,516,517,1,21.64,,,,footway,10,"LINESTRING (-111.9361726 33.4261334, -111.9363872 33.4262090)",walk,0,0,,
,796,136876989,518,519,1,100.43,,,,footway,10,"LINESTRING (-111.9265174 33.4204989, -111.9272609 33.4211561)",walk,0,0,,
,797,136876990,520,521,1,84.74,,,,footway,10,"LINESTRING (-111.9355153 33.4259946, -111.9363557 33.4262905)",walk,0,0,,
,798,136876991,522,523,1,84.79,,,,footway,10,"LINESTRING (-111.9402464 33.4275590, -111.9411585 33.4275524)",walk,0,0,,
,799,136876992,524,525,1,50.24,,,,footway,10,"LINESTRING (-111.9266039 33.4203962, -111.9269758 33.4207250)",walk,0,0,,
,800,136876992,525,526,1,50.19,,,,footway,10,"LINESTRING (-111.9269758 33.4207250, -111.9273474 33.4210534)",walk,0,0,,
South Ash Avenue,801,148624240,527,528,1,12.7,3,,,tertiary,5,"LINESTRING (-111.9425485 33.4291402, -111.9425454 33.4291882, -111.9425230 33.4292520)",walk;bike;auto,0,0,,
,802,148624244,529,530,1,66.2,,,,footway,10,"LINESTRING (-111.9413717 33.4298696, -111.9414656 33.4297689, -111.9414737 33.4297039, -111.9413825 33.4296525, -111.9413335 33.4296169, -111.9410284 33.4296457)",walk,0,0,,
West Rio Salado Parkway,803,148624249,531,532,1,48.87,2,,,secondary,4,"LINESTRING (-111.9433042 33.4302000, -111.9433033 33.4301913, -111.9432646 33.4300587, -111.9431999 33.4298849, -111.9431442 33.4297815)",walk;bike;auto,0,0,,
,804,148624255,533,534,1,19.04,,,,footway,10,"LINESTRING (-111.9412986 33.4298376, -111.9412139 33.4298698, -111.9411137 33.4299114)",walk,0,0,,
,805,148624255,534,535,1,37.76,,,,footway,10,"LINESTRING (-111.9411137 33.4299114, -111.9410887 33.4299788, -111.9411116 33.4300688, -111.9411333 33.4301059, -111.9411706 33.4301382, -111.9412003 33.4301573, -111.9412674 33.4301790)",walk,0,0,,
,806,148624255,535,536,1,15.19,,,,footway,10,"LINESTRING (-111.9412674 33.4301790, -111.9413369 33.4301718, -111.9414200 33.4301360)",walk,0,0,,
,807,148624255,536,529,1,30.62,,,,footway,10,"LINESTRING (-111.9414200 33.4301360, -111.9414334 33.4300397, -111.9414066 33.4299278, -111.9413717 33.4298696)",walk,0,0,,
,808,148624263,529,533,1,7.67,,,,footway,10,"LINESTRING (-111.9413717 33.4298696, -111.9412986 33.4298376)",walk,0,0,,
,809,148624263,533,537,1,21.93,,,,footway,10,"LINESTRING (-111.9412986 33.4298376, -111.9412134 33.4298139, -111.9411190 33.4298151, -111.9410686 33.4298248)",walk,0,0,,
,810,148624263,537,538,1,13.95,,,,footway,10,"LINESTRING (-111.9410686 33.4298248, -111.9410123 33.4297689, -111.9409640 33.4297353)",walk,0,0,,
,811,148624263,538,530,1,11.6,,,,footway,10,"LINESTRING (-111.9409640 33.4297353, -111.9410284 33.4296457)",walk,0,0,,
West Rio Salado Parkway,812,148624264,539,540,1,58.59,1,56,,secondary,4,"LINESTRING (-111.9420775 33.4295382, -111.9421479 33.4295498, -111.9422206 33.4295487, -111.9423392 33.4295448, -111.9424894 33.4295291, -111.9425552 33.4295213, -111.9426077 33.4295182, -111.9427040 33.4295252)",walk;bike,0,0,,
,813,148624271,534,537,1,10.68,,,,footway,10,"LINESTRING (-111.9411137 33.4299114, -111.9411048 33.4298752, -111.9410901 33.4298472, -111.9410686 33.4298248)",walk,0,0,,
,814,148624277,536,541,1,14.95,,,,footway,10,"LINESTRING (-111.9414200 33.4301360, -111.9415616 33.4302000)",walk,0,0,,
South Forest Mall,815,157628497,542,543,1,10.78,,,,footway,10,"LINESTRING (-111.9366438 33.4211619, -111.9366427 33.4210647)",walk,0,0,,
South Forest Mall,816,157628497,543,544,1,50.96,,,,footway,10,"LINESTRING (-111.9366427 33.4210647, -111.9366373 33.4206051)",walk,0,0,,
South Forest Mall,817,157628497,544,545,1,35.67,,,,footway,10,"LINESTRING (-111.9366373 33.4206051, -111.9366336 33.4202834)",walk,0,0,,
South Forest Mall,818,157628497,545,546,1,16.48,,,,footway,10,"LINESTRING (-111.9366336 33.4202834, -111.9366316 33.4201348)",walk,0,0,,
South Forest Mall,819,157628497,546,547,1,118.33,,,,footway,10,"LINESTRING (-111.9366316 33.4201348, -111.9366249 33.4196359, -111.9366173 33.4190676)",walk,0,0,,
South Forest Mall,820,157628497,547,548,1,32.59,,,,footway,10,"LINESTRING (-111.9366173 33.4190676, -111.9366143 33.4188461, -111.9366213 33.4187739)",walk,0,0,,
South Forest Mall,821,157628497,548,549,1,5.57,,,,footway,10,"LINESTRING (-111.9366213 33.4187739, -111.9366262 33.4187238)",walk,0,0,,
South Forest Mall,822,157628497,549,550,1,12.2,,,,footway,10,"LINESTRING (-111.9366262 33.4187238, -111.9366368 33.4186141)",walk,0,0,,
South Forest Mall,823,157628497,550,262,1,27.06,,,,footway,10,"LINESTRING (-111.9366368 33.4186141, -111.9366603 33.4183708)",walk,0,0,,
South Forest Mall,824,157628497,262,551,1,28.05,,,,footway,10,"LINESTRING (-111.9366603 33.4183708, -111.9366584 33.4181178)",walk,0,0,,
South Forest Mall,825,157628497,551,552,1,43.0,,,,footway,10,"LINESTRING (-111.9366584 33.4181178, -111.9366555 33.4177300)",walk,0,0,,
East Lemon Street,826,157628502,113,553,1,11.81,,24,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9365009 33.4161980)",walk;bike;auto,1,0,,
East Lemon Street,827,157628502,553,113,1,11.81,,24,,residential,6,"LINESTRING (-111.9365009 33.4161980, -111.9366276 33.4162059)",walk;bike;auto,1,0,,
East Lemon Street,828,157628502,553,554,1,13.55,,24,,residential,6,"LINESTRING (-111.9365009 33.4161980, -111.9363553 33.4161918)",walk;bike;auto,1,0,,
East Lemon Street,829,157628502,554,553,1,13.55,,24,,residential,6,"LINESTRING (-111.9363553 33.4161918, -111.9365009 33.4161980)",walk;bike;auto,1,0,,
East Lemon Street,830,157628502,554,555,1,105.2,,24,,residential,6,"LINESTRING (-111.9363553 33.4161918, -111.9362773 33.4161848, -111.9362350 33.4161823, -111.9359174 33.4160964, -111.9352405 33.4160982)",walk;bike;auto,1,0,,
East Lemon Street,831,157628502,555,554,1,105.2,,24,,residential,6,"LINESTRING (-111.9352405 33.4160982, -111.9359174 33.4160964, -111.9362350 33.4161823, -111.9362773 33.4161848, -111.9363553 33.4161918)",walk;bike;auto,1,0,,
East Lemon Street,832,157628502,555,263,1,18.16,,24,,residential,6,"LINESTRING (-111.9352405 33.4160982, -111.9350452 33.4160987)",walk;bike;auto,1,0,,
East Lemon Street,833,157628502,263,555,1,18.16,,24,,residential,6,"LINESTRING (-111.9350452 33.4160987, -111.9352405 33.4160982)",walk;bike;auto,1,0,,
East Lemon Street,834,157628502,263,556,1,8.56,,24,,residential,6,"LINESTRING (-111.9350452 33.4160987, -111.9349531 33.4160981)",walk;bike;auto,1,0,,
East Lemon Street,835,157628502,556,263,1,8.56,,24,,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9350452 33.4160987)",walk;bike;auto,1,0,,
East Lemon Street,836,157628502,556,557,1,9.92,,24,,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9348464 33.4160975)",walk;bike;auto,1,0,,
East Lemon Street,837,157628502,557,556,1,9.92,,24,,residential,6,"LINESTRING (-111.9348464 33.4160975, -111.9349531 33.4160981)",walk;bike;auto,1,0,,
East Lemon Street,838,157628502,557,558,1,56.4,,24,,residential,6,"LINESTRING (-111.9348464 33.4160975, -111.9342398 33.4160939)",walk;bike;auto,1,0,,
East Lemon Street,839,157628502,558,557,1,56.4,,24,,residential,6,"LINESTRING (-111.9342398 33.4160939, -111.9348464 33.4160975)",walk;bike;auto,1,0,,
East Lemon Street,840,157628502,558,559,1,27.84,,24,,residential,6,"LINESTRING (-111.9342398 33.4160939, -111.9339404 33.4160921)",walk;bike;auto,1,0,,
East Lemon Street,841,157628502,559,558,1,27.84,,24,,residential,6,"LINESTRING (-111.9339404 33.4160921, -111.9342398 33.4160939)",walk;bike;auto,1,0,,
East Lemon Street,842,157628502,559,560,1,46.39,,24,,residential,6,"LINESTRING (-111.9339404 33.4160921, -111.9334415 33.4160891)",walk;bike;auto,1,0,,
East Lemon Street,843,157628502,560,559,1,46.39,,24,,residential,6,"LINESTRING (-111.9334415 33.4160891, -111.9339404 33.4160921)",walk;bike;auto,1,0,,
East Lemon Street,844,157628502,560,561,1,5.7,,24,,residential,6,"LINESTRING (-111.9334415 33.4160891, -111.9333802 33.4160887)",walk;bike;auto,1,0,,
East Lemon Street,845,157628502,561,560,1,5.7,,24,,residential,6,"LINESTRING (-111.9333802 33.4160887, -111.9334415 33.4160891)",walk;bike;auto,1,0,,
East Lemon Street,846,157628502,561,281,1,9.5,,24,,residential,6,"LINESTRING (-111.9333802 33.4160887, -111.9332780 33.4160881)",walk;bike;auto,1,0,,
East Lemon Street,847,157628502,281,561,1,9.5,,24,,residential,6,"LINESTRING (-111.9332780 33.4160881, -111.9333802 33.4160887)",walk;bike;auto,1,0,,
East Tyler Mall,848,157628517,545,562,1,83.07,,,,footway,10,"LINESTRING (-111.9366336 33.4202834, -111.9357401 33.4202904)",walk,0,0,,
East Tyler Mall,849,157628517,562,276,1,61.56,,,,footway,10,"LINESTRING (-111.9357401 33.4202904, -111.9350780 33.4202956)",walk,0,0,,
East Tyler Mall,850,157628517,276,563,1,20.4,,,,footway,10,"LINESTRING (-111.9350780 33.4202956, -111.9348587 33.4202894)",walk,0,0,,
East Tyler Mall,851,157628517,563,564,1,6.35,,,,footway,10,"LINESTRING (-111.9348587 33.4202894, -111.9347904 33.4202875)",walk,0,0,,
East Tyler Mall,852,157628517,564,565,1,36.25,,,,footway,10,"LINESTRING (-111.9347904 33.4202875, -111.9344007 33.4202766)",walk,0,0,,
East Tyler Mall,853,157628517,565,566,1,10.44,,,,footway,10,"LINESTRING (-111.9344007 33.4202766, -111.9342885 33.4202734)",walk,0,0,,
East Tyler Mall,854,157628517,566,253,1,12.33,,,,footway,10,"LINESTRING (-111.9342885 33.4202734, -111.9341559 33.4202697)",walk,0,0,,
East Tyler Mall,855,157628517,253,567,1,43.5,,,,footway,10,"LINESTRING (-111.9341559 33.4202697, -111.9336880 33.4202728)",walk,0,0,,
East Tyler Mall,856,157628517,567,568,1,20.81,,,,footway,10,"LINESTRING (-111.9336880 33.4202728, -111.9334642 33.4202742)",walk,0,0,,
East Tyler Mall,857,157628517,568,569,1,42.49,,,,footway,10,"LINESTRING (-111.9334642 33.4202742, -111.9330072 33.4202772)",walk,0,0,,
East Tyler Mall,858,157628517,569,220,1,26.38,,,,footway,10,"LINESTRING (-111.9330072 33.4202772, -111.9328209 33.4202784, -111.9327235 33.4202791)",walk,0,0,,
East Tyler Mall,859,157628517,220,570,1,36.75,,,,footway,10,"LINESTRING (-111.9327235 33.4202791, -111.9323282 33.4202813)",walk,0,0,,
East Tyler Mall,860,157628517,570,571,1,30.9,,,,footway,10,"LINESTRING (-111.9323282 33.4202813, -111.9319958 33.4202831)",walk,0,0,,
East Tyler Mall,861,157628517,571,572,1,4.64,,,,footway,10,"LINESTRING (-111.9319958 33.4202831, -111.9319459 33.4202834)",walk,0,0,,
East Tyler Mall,862,157628517,572,573,1,23.15,,,,footway,10,"LINESTRING (-111.9319459 33.4202834, -111.9316969 33.4202848)",walk,0,0,,
East Tyler Mall,863,157628517,573,574,1,4.74,,,,footway,10,"LINESTRING (-111.9316969 33.4202848, -111.9316459 33.4202851)",walk,0,0,,
East Tyler Mall,864,157628517,574,575,1,6.25,,,,footway,10,"LINESTRING (-111.9316459 33.4202851, -111.9315787 33.4202855)",walk,0,0,,
East Tyler Mall,865,157628517,575,576,1,30.4,,,,footway,10,"LINESTRING (-111.9315787 33.4202855, -111.9312517 33.4202873)",walk,0,0,,
East Tyler Mall,866,157628517,576,577,1,11.87,,,,footway,10,"LINESTRING (-111.9312517 33.4202873, -111.9311240 33.4202880)",walk,0,0,,
East Tyler Mall,867,157628517,577,578,1,2.89,,,,footway,10,"LINESTRING (-111.9311240 33.4202880, -111.9310929 33.4202882)",walk,0,0,,
East Tyler Mall,868,157628517,578,579,1,32.88,,,,footway,10,"LINESTRING (-111.9310929 33.4202882, -111.9307393 33.4202902)",walk,0,0,,
East Tyler Mall,869,157628517,579,580,1,24.71,,,,footway,10,"LINESTRING (-111.9307393 33.4202902, -111.9304735 33.4202933)",walk,0,0,,
East Tyler Mall,870,157628517,580,244,1,30.38,,,,footway,10,"LINESTRING (-111.9304735 33.4202933, -111.9301467 33.4202935)",walk,0,0,,
East Tyler Mall,871,157628517,244,581,1,4.81,,,,footway,10,"LINESTRING (-111.9301467 33.4202935, -111.9300950 33.4202946)",walk,0,0,,
East Tyler Mall,872,157628517,581,582,1,17.46,,,,footway,10,"LINESTRING (-111.9300950 33.4202946, -111.9299073 33.4202985)",walk,0,0,,
East Tyler Mall,873,157628517,582,583,1,81.78,,,,footway,10,"LINESTRING (-111.9299073 33.4202985, -111.9295029 33.4203069, -111.9290891 33.4203134, -111.9290324 33.4203327)",walk,0,0,,
East Tyler Mall,874,157628517,583,584,1,9.82,,,,footway,10,"LINESTRING (-111.9290324 33.4203327, -111.9290167 33.4203380, -111.9289287 33.4203474)",walk,0,0,,
,875,157628525,585,586,1,19.87,,,,footway,10,"LINESTRING (-111.9417529 33.4226436, -111.9417502 33.4224644)",walk,0,0,,
,876,157628526,455,465,1,21.85,,,,service,8,"LINESTRING (-111.9392212 33.4165290, -111.9393745 33.4163796)",walk;bike,1,0,,
