name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,33,667348971,,yes,,,,"POLYGON ((139.7253646 35.5595789, 139.7254177 35.5595494, 139.7253845 35.5595098, 139.7253712 35.5595172, 139.7253056 35.5594388, 139.7252658 35.5594609, 139.7253646 35.5595789))",POINT (139.7253411 35.5595113),76.9,827.6
,34,667348972,,yes,,,,"POLYGON ((139.7253298 35.5596574, 139.7252899 35.5596165, 139.7252306 35.5596548, 139.725309 35.5597351, 139.7253574 35.5597039, 139.7253189 35.5596644, 139.7253298 35.5596574))",POINT (139.7252951 35.5596753),71.0,764.2
,35,667348973,,yes,,,,"POLYGON ((139.7249923 35.5597616, 139.7249455 35.5597055, 139.7248692 35.5597477, 139.7249408 35.5598333, 139.7249963 35.5598026, 139.7249716 35.5597731, 139.7249923 35.5597616))",POINT (139.7249378 35.5597681),86.9,935.9
,36,667348974,,yes,,,,"POLYGON ((139.7250325 35.5599026, 139.7249778 35.5599028, 139.7248539 35.5597522, 139.7247598 35.5598034, 139.7249212 35.5599996, 139.724952 35.5599828, 139.7249632 35.5599964, 139.7249089 35.560026, 139.7249212 35.560041, 139.7249527 35.5600239, 139.7250324 35.5601207, 139.7250833 35.5600351, 139.7250538 35.5599993, 139.7250951 35.5600111, 139.7251507 35.559911, 139.7250487 35.5598735, 139.7250325 35.5599026))",POINT (139.7249619 35.5599288),524.8,5649.3
,37,667348975,,yes,,,,"POLYGON ((139.7249477 35.5602369, 139.7249962 35.5602079, 139.7250113 35.5601815, 139.7249235 35.5600842, 139.724867 35.5601179, 139.7249013 35.5601559, 139.7248839 35.5601663, 139.7249477 35.5602369))",POINT (139.7249396 35.5601616),111.6,1201.7
,38,667348976,,yes,,,,"POLYGON ((139.724673 35.5599435, 139.7247722 35.5600635, 139.7248057 35.5600452, 139.7248566 35.5601068, 139.7249216 35.5600712, 139.7247714 35.5598896, 139.724673 35.5599435))",POINT (139.7247951 35.5599972),230.9,2485.8
,39,667348977,,yes,,,,"POLYGON ((139.7257237 35.5594302, 139.7257437 35.5594178, 139.7257363 35.5593987, 139.725709 35.5593974, 139.7257237 35.5594302))",POINT (139.7257271 35.5594112),6.8,73.0
,40,667348978,,yes,,,,"POLYGON ((139.7254937 35.5595765, 139.7256575 35.5594816, 139.7256011 35.5594172, 139.7255799 35.5594295, 139.7255619 35.559409, 139.7254996 35.559445, 139.7254839 35.5594271, 139.7253712 35.5594366, 139.7254937 35.5595765))",POINT (139.7255189 35.5594824),248.5,2675.0
,41,667348979,,yes,,,,"POLYGON ((139.7254039 35.5594918, 139.7253435 35.5594192, 139.7253145 35.5594352, 139.7253749 35.5595077, 139.7254039 35.5594918))",POINT (139.7253592 35.5594635),30.8,331.8
,42,667348980,,yes,,,,"POLYGON ((139.7252268 35.5596424, 139.7253449 35.5595801, 139.7252423 35.5594513, 139.7251242 35.5595136, 139.7252268 35.5596424))",POINT (139.7252346 35.5595469),217.1,2337.2
,43,667348981,,yes,,,,"POLYGON ((139.7251445 35.5595958, 139.7251598 35.5595878, 139.7250981 35.5595109, 139.7250116 35.5595485, 139.7251162 35.5596762, 139.7251808 35.5596405, 139.7251445 35.5595958))",POINT (139.7251002 35.5595904),135.5,1458.7
,44,667348982,,yes,,,,"POLYGON ((139.7253165 35.5596366, 139.7253655 35.5596818, 139.7254697 35.559607, 139.7254207 35.5595619, 139.7253165 35.5596366))",POINT (139.7253931 35.5596218),84.1,905.3
,45,667348983,,yes,,,,"POLYGON ((139.7253021 35.5597393, 139.7252507 35.5596969, 139.7252007 35.559737, 139.7252608 35.5597865, 139.7253039 35.5597519, 139.7253021 35.5597393))",POINT (139.7252552 35.5597417),48.6,523.0
,46,667348984,,yes,,,,"POLYGON ((139.7251658 35.5597782, 139.7252275 35.5598256, 139.7252608 35.559797, 139.7251991 35.5597496, 139.7251658 35.5597782))",POINT (139.7252133 35.5597876),33.6,361.7
,47,667348985,,yes,,,,"POLYGON ((139.7250786 35.5597138, 139.7251303 35.5597602, 139.7252456 35.5596871, 139.7252034 35.5596369, 139.7250786 35.5597138))",POINT (139.7251639 35.5596994),93.7,1008.3
,48,667348986,,yes,,,,"POLYGON ((139.7249251 35.5595894, 139.7250123 35.5596767, 139.7250739 35.559636, 139.7249867 35.5595487, 139.7249251 35.5595894))",POINT (139.7249995 35.5596127),89.7,965.8
,49,667348987,,yes,,,,"POLYGON ((139.7248895 35.5597149, 139.7249642 35.5596856, 139.7249579 35.559666, 139.7248844 35.5596043, 139.7248372 35.5596244, 139.7248895 35.5597149))",POINT (139.7248991 35.5596598),74.3,799.8
,50,667348988,,yes,,,,"POLYGON ((139.724846 35.5597433, 139.7248876 35.5597274, 139.7248279 35.5596238, 139.7247863 35.5596396, 139.724846 35.5597433))",POINT (139.724837 35.5596835),52.8,568.9
,51,667348989,,yes,,,,"POLYGON ((139.7250035 35.5597711, 139.7250272 35.5597948, 139.7250768 35.5597621, 139.7250532 35.5597384, 139.7250035 35.5597711))",POINT (139.7250402 35.5597666),19.6,211.0
,52,667348990,,yes,,,,"POLYGON ((139.7252137 35.5598416, 139.7251311 35.5598093, 139.7251239 35.5598215, 139.7250804 35.5598046, 139.725074 35.5598155, 139.7250306 35.5597986, 139.7250056 35.559841, 139.7251751 35.5599071, 139.7252137 35.5598416))",POINT (139.7251152 35.559848),118.4,1274.0
,53,667348991,,yes,,,,"POLYGON ((139.7250079 35.5601393, 139.7250345 35.5601236, 139.7249514 35.5600303, 139.7249248 35.560046, 139.7250079 35.5601393))",POINT (139.7249797 35.5600848),38.1,409.6
,54,667348992,,yes,,,,"POLYGON ((139.7247434 35.5597755, 139.7248364 35.5597422, 139.7247874 35.5596516, 139.7246944 35.5596849, 139.7247434 35.5597755))",POINT (139.7247654 35.5597136),101.1,1088.1
,55,667348993,,yes,,,,"POLYGON ((139.7246093 35.5597907, 139.7246747 35.5597558, 139.7246143 35.559681, 139.7245489 35.559716, 139.7246093 35.5597907))",POINT (139.7246118 35.5597359),70.4,757.3
,56,667348994,,yes,,,,"POLYGON ((139.7244837 35.5597509, 139.7245415 35.5598225, 139.7245797 35.5598021, 139.7245651 35.5597839, 139.7245843 35.5597737, 139.7245411 35.5597202, 139.7244837 35.5597509))",POINT (139.7245375 35.5597698),54.1,582.9
,57,667348995,,yes,,,,"POLYGON ((139.7245824 35.5598704, 139.7246991 35.5598087, 139.7246678 35.5597695, 139.7245511 35.5598311, 139.7245824 35.5598704))",POINT (139.7246251 35.5598199),65.4,704.3
,58,667348996,,yes,,,,"POLYGON ((139.7246475 35.5599443, 139.7247555 35.5598799, 139.7247136 35.5598335, 139.7247027 35.55984, 139.7246867 35.5598222, 139.7245896 35.5598801, 139.7246475 35.5599443))",POINT (139.7246717 35.5598815),104.2,1121.1
,59,667350376,,yes,,,,"POLYGON ((139.7255204 35.5588759, 139.725591 35.5588616, 139.7255676 35.5587854, 139.725497 35.5587997, 139.7255204 35.5588759))",POINT (139.725544 35.5588306),57.4,618.2
