name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
民治街道办,37,706976441,,yes,,,,"POLYGON ((114.0292187 22.6227408, 114.0292986 22.6228067, 114.0294041 22.6228704, 114.0295129 22.6229089, 114.0296025 22.6229328, 114.0297695 22.6229495, 114.0299163 22.6229304, 114.0299048 22.6228079, 114.0297839 22.6228182, 114.0297234 22.6228221, 114.0296629 22.6228037, 114.0296559 22.6227758, 114.0296431 22.6227496, 114.0296206 22.6227246, 114.0295878 22.6227208, 114.0295665 22.6227205, 114.0295123 22.6227371, 114.0294092 22.6226966, 114.0292981 22.6226289, 114.0292187 22.6227408))",POINT (114.0295605 22.6228183),1197.9,12894.5
民治幼儿园,38,706979545,,,kindergarten,,,"POLYGON ((114.0300172 22.6231026, 114.0307316 22.6233266, 114.0309337 22.6227774, 114.0302192 22.6225534, 114.0300172 22.6231026))",POINT (114.0304754 22.62294),4978.3,53585.7
民治街道行政服务大楼,39,706979546,,yes,,,,"POLYGON ((114.0285729 22.622, 114.0290331 22.622123, 114.0291357 22.6217958, 114.0288331 22.621715, 114.0286564 22.621734, 114.0285729 22.622))",POINT (114.0288587 22.6219042),1796.6,19338.8
,40,706979554,,,,pitch,,"POLYGON ((114.0265552 22.62235, 114.0272306 22.6225245, 114.0273366 22.622175, 114.0266611 22.6220005, 114.0265552 22.62235))",POINT (114.0269459 22.6222625),2895.7,31169.2
民治派出所,41,706980206,,yes,police,,,"POLYGON ((114.0285194 22.6223996, 114.0287746 22.6225822, 114.0290521 22.6224968, 114.0290234 22.6224261, 114.0288097 22.6224821, 114.02858 22.6223319, 114.0285194 22.6223996))",POINT (114.0287742 22.6224718),558,6006.1
办证大厅,42,706980207,,yes,,,,"POLYGON ((114.0284181 22.6227867, 114.0289124 22.6228983, 114.0289335 22.6228186, 114.0285701 22.6227367, 114.028621 22.6225442, 114.0284901 22.6225147, 114.0284181 22.6227867))",POINT (114.028619 22.6227336),778.2,8376
,43,709520560,,,,stadium,,"POLYGON ((114.0226092 22.6077552, 114.0225978 22.6065067, 114.023097 22.6065029, 114.0231081 22.6077514, 114.0226092 22.6077552))",POINT (114.022853 22.607129),7088.9,76304.1
,44,720788797,,apartments,,,,"POLYGON ((114.0377562 22.6018846, 114.0366129 22.6008825, 114.0368772 22.6006255, 114.0380207 22.6016274, 114.0377562 22.6018846))",POINT (114.0373168 22.6012551),6358.7,68444
,45,720788798,,apartments,,,,"POLYGON ((114.0382285 22.6014732, 114.0370345 22.600477, 114.0373035 22.6002022, 114.0384976 22.6011982, 114.0382285 22.6014732))",POINT (114.0377661 22.6008377),6783.6,73017.9
,46,720790831,,,parking,,,"POLYGON ((114.0347657 22.6099107, 114.0342534 22.6094056, 114.0351037 22.6088063, 114.0358091 22.6085389, 114.0361556 22.6089555, 114.0358859 22.6093465, 114.0357805 22.6094819, 114.0354953 22.6093808, 114.0347657 22.6099107))",POINT (114.0352425 22.6091982),14154.3,152355.1
