geometry,TAZ,x_coord,y_coord,COUNT,FIRST_COUN
"MULTIPOLYGON (((-122.399051007818 37.7870170091599,-122.399363009931 37.7867580189484,-122.399764017613 37.7871580089166,-122.400264026539 37.7875569994771,-122.400764035497 37.787956989997,-122.400264032001 37.7883569747777,-122.399464026084 37.7889569516814,-122.399264024933 37.7891569443684,-122.398464018936 37.7897569213023,-122.398063011221 37.7893569313468,-122.397855007497 37.7891899353063,-122.397563002287 37.7889569408177,-122.397062993379 37.7885569502788,-122.398364002939 37.7875589884926,-122.399051007818 37.7870170091599)))",100081,-122.3989168,37.78826288,1,6075
"MULTIPOLYGON (((-122.400964054485 37.7903569170056,-122.400264042927 37.7899569253788,-122.399764033917 37.7895569348785,-122.399264024933 37.7891569443684,-122.399464026084 37.7889569516814,-122.400264032001 37.7883569747777,-122.400764035497 37.787956989997,-122.401364045729 37.78835698108,-122.401764053491 37.7887569710074,-122.402364064476 37.7892569589764,-122.401364057458 37.7900569285481,-122.400964054485 37.7903569170056)))",100082,-122.4008183,37.78917676,1,6075
"MULTIPOLYGON (((-122.401464023503 37.7849580866941,-122.401864030487 37.785258079745,-122.401964033102 37.7854580741423,-122.402164036256 37.7855580722103,-122.40246404134 37.785758067764,-122.402964050997 37.7862580551903,-122.402164045292 37.7868580320135,-122.401464040078 37.7873580125256,-122.400764035497 37.787956989997,-122.400264026539 37.7875569994771,-122.399764017613 37.7871580089166,-122.399363009931 37.7867580189484,-122.400064014518 37.7861580415136,-122.400364016169 37.7858580525115,-122.401464023503 37.7849580866941)))",100083,-122.4011418,37.78646068,1,6075
"MULTIPOLYGON (((-122.402164045292 37.7868580320135,-122.402964050997 37.7862580551903,-122.40356406122 37.7866580462767,-122.403964068995 37.7870580361992,-122.404564079275 37.7874580272642,-122.404064075186 37.7877580150985,-122.403855074542 37.7880350053215,-122.403764074269 37.7881570010224,-122.403064069047 37.7886569815371,-122.40297606857 37.7887459782799,-122.402764067394 37.7889569705399,-122.402493065417 37.7891599627127,-122.402364064476 37.7892569589764,-122.401764053491 37.7887569710074,-122.401364045729 37.78835698108,-122.400764035497 37.787956989997,-122.401464040078 37.7873580125256,-122.402164045292 37.7868580320135)))",100084,-122.4026511,37.78773022,1,6075
"MULTIPOLYGON (((-122.40246404134 37.785758067764,-122.402164036256 37.7855580722103,-122.401964033102 37.7854580741423,-122.401864030487 37.785258079745,-122.401464023503 37.7849580866941,-122.403664037789 37.783158155204,-122.404164047401 37.7836581426474,-122.404764056843 37.7839581368586,-122.405264066516 37.7844581242788,-122.403364053826 37.7859580667875,-122.402964050997 37.7862580551903,-122.40246404134 37.785758067764)))",100085,-122.4033591,37.7847062,1,6075
"MULTIPOLYGON (((-122.40676409428 37.7857580926728,-122.405464085439 37.7867580541411,-122.404564079275 37.7874580272642,-122.403964068995 37.7870580361992,-122.40356406122 37.7866580462767,-122.402964050997 37.7862580551903,-122.403364053826 37.7859580667875,-122.405264066516 37.7844581242788,-122.405764075503 37.7848581147877,-122.406264084517 37.7852581052868,-122.40676409428 37.7857580926728)))",100086,-122.4048997,37.78597155,1,6075
"MULTIPOLYGON (((-122.400264042927 37.7899569253788,-122.400964054485 37.7903569170056,-122.400164048491 37.790956893938,-122.399564038189 37.7905569028813,-122.399064029178 37.7901569123815,-122.398464018936 37.7897569213023,-122.399264024933 37.7891569443684,-122.399764033917 37.7895569348785,-122.400264042927 37.7899569253788)))",100087,-122.3996989,37.79006955,1,6075
"MULTIPOLYGON (((-122.39586401636 37.7943567649668,-122.394262988031 37.7931567929019,-122.395062993717 37.7924568189149,-122.396664022696 37.7937567879051,-122.39586401636 37.7943567649668)))",100091,-122.3954557,37.7934215,1,6075
"MULTIPOLYGON (((-122.394262988031 37.7931567929019,-122.393662982919 37.7935567772492,-122.392262957403 37.7923568062206,-122.392762961234 37.791956821313,-122.394262988031 37.7931567929019)))",100092,-122.3932511,37.7927654,1,6075
"MULTIPOLYGON (((-122.39156295162 37.7928567869473,-122.391862953565 37.792556797834,-122.392262957403 37.7923568062206,-122.393662982919 37.7935567772492,-122.393262979706 37.7938567657971,-122.392662975808 37.7944567440267,-122.391570952011 37.7929027855818,-122.39156295162 37.7928567869473)))",100093,-122.3925553,37.79334314,1,6075
"MULTIPOLYGON (((-122.394262988031 37.7931567929019,-122.392762961234 37.791956821313,-122.393562966926 37.7912568473239,-122.395062993717 37.7924568189149,-122.394262988031 37.7931567929019)))",100094,-122.393913,37.79220682,1,6075
"MULTIPOLYGON (((-122.394462973808 37.7905568739296,-122.395963000601 37.7917568455199,-122.395062993717 37.7924568189149,-122.393562966926 37.7912568473239,-122.394462973808 37.7905568739296)))",100095,-122.394763,37.79150685,1,6075
"MULTIPOLYGON (((-122.397164026458 37.7933568030234,-122.396664022696 37.7937567879051,-122.395062993717 37.7924568189149,-122.395963000601 37.7917568455199,-122.397564029583 37.7930568145088,-122.397164026458 37.7933568030234)))",100096,-122.3963117,37.79275543,1,6075
"MULTIPOLYGON (((-122.398364035785 37.7924568374974,-122.397564029583 37.7930568145088,-122.395963000601 37.7917568455199,-122.396863007404 37.7910568721556,-122.398464035717 37.7922568442264,-122.398364035785 37.7924568374974)))",100097,-122.397239,37.79205298,1,6075
"MULTIPOLYGON (((-122.396863007404 37.7910568721556,-122.396463000367 37.7907568791246,-122.396210995942 37.7905678835122,-122.395362980608 37.789856900566,-122.396062985477 37.789256923014,-122.396762997555 37.7897569116148,-122.396981001413 37.7899259076521,-122.397664013543 37.7904568951786,-122.396863007404 37.7910568721556)))",100099,-122.3964978,37.79016262,1,6075
"MULTIPOLYGON (((-122.394462973808 37.7905568739296,-122.394762976299 37.7903568817803,-122.395362980608 37.789856900566,-122.396210995942 37.7905678835122,-122.396463000367 37.7907568791246,-122.396863007404 37.7910568721556,-122.395963000601 37.7917568455199,-122.394462973808 37.7905568739296)))",10009A,-122.3956631,37.79081448,1,6075
"MULTIPOLYGON (((-122.397062993379 37.7885569502788,-122.397563002287 37.7889569408177,-122.396762997555 37.7897569116148,-122.396062985477 37.789256923014,-122.397062993379 37.7885569502788)))",10009B,-122.3968402,37.78914816,1,6075
"MULTIPOLYGON (((-122.396981001413 37.7899259076521,-122.396762997555 37.7897569116148,-122.397563002287 37.7889569408177,-122.397855007497 37.7891899353063,-122.398063011221 37.7893569313468,-122.398464018936 37.7897569213023,-122.397664013543 37.7904568951786,-122.396981001413 37.7899259076521)))",10009C,-122.3976189,37.78971787,1,6075
"MULTIPOLYGON (((-122.397664013543 37.7904568951786,-122.399364043113 37.7916568678086,-122.398464035717 37.7922568442264,-122.396863007404 37.7910568721556,-122.397664013543 37.7904568951786)))",10009D,-122.398099,37.7913613,1,6075
"MULTIPOLYGON (((-122.397664013543 37.7904568951786,-122.398464018936 37.7897569213023,-122.399064029178 37.7901569123815,-122.399564038189 37.7905569028813,-122.400164048491 37.790956893938,-122.399364043113 37.7916568678086,-122.397664013543 37.7904568951786)))",10009E,-122.3989106,37.79070441,1,6075
"MULTIPOLYGON (((-122.38676287841 37.7908568210632,-122.387443883316 37.7902398437799,-122.388670896296 37.7898318632348,-122.388162888245 37.7895568687518,-122.388461890367 37.7892878786839,-122.389162895301 37.788656901995,-122.389398901143 37.7891288888979,-122.389562905211 37.7894568797932,-122.390362910918 37.7887569057982,-122.391262917799 37.7880569324042,-122.39216292523 37.7874569559732,-122.393062931954 37.7867569826384,-122.393862937371 37.7860580087251,-122.394362946109 37.7864569993564,-122.39486295488 37.7868569899473,-122.395462964917 37.7872569811039,-122.394862960064 37.7876569653532,-122.39475995945 37.7877599615951,-122.394717959199 37.7878019600628,-122.394562958272 37.7879569544087,-122.394285956162 37.7881649464275,-122.394162955221 37.7882569428954,-122.393662951545 37.7886569277442,-122.393822954231 37.788763925373,-122.393962956579 37.7888569233167,-122.394162960369 37.7890569183151,-122.394462965417 37.7892569138822,-122.394469965492 37.7892549139836,-122.395362980608 37.789856900566,-122.394762976299 37.7903568817803,-122.394462973808 37.7905568739296,-122.393562966926 37.7912568473239,-122.392762961234 37.791956821313,-122.392262957403 37.7923568062206,-122.391862953565 37.792556797834,-122.39156295162 37.7928567869473,-122.391036941824 37.7923627991321,-122.390558932826 37.7918938108092,-122.39009792416 37.7914388221427,-122.389751917934 37.7911398293411,-122.387707895971 37.7917897978999,-122.387576893057 37.7915818035178,-122.389553913825 37.7908788362102,-122.389372910263 37.7906708415509,-122.389273907183 37.7903718501405,-122.389240906051 37.7902548535339,-122.387691888721 37.7906188336042,-122.38676287841 37.7908568210632)))",100101,-122.3919474,37.78963795,1,6075
"MULTIPOLYGON (((-122.398162989056 37.7858580397671,-122.397762981462 37.7854580497763,-122.396962967659 37.7848580636125,-122.396162953917 37.7842580774253,-122.396662957386 37.7838580926545,-122.397262961382 37.7833581115585,-122.39826296818 37.7825581420701,-122.398962980026 37.7830581307584,-122.399862995711 37.783758114426,-122.400563006978 37.7841581061625,-122.4008640134 37.7845580955623,-122.401464023503 37.7849580866941,-122.400364016169 37.7858580525115,-122.400064014518 37.7861580415136,-122.399363009931 37.7867580189484,-122.398662997905 37.7862580303281,-122.398162989056 37.7858580397671)))",100102,-122.3988232,37.78463664,1,6075
"MULTIPOLYGON (((-122.394862960064 37.7876569653532,-122.395462964917 37.7872569811039,-122.39486295488 37.7868569899473,-122.394362946109 37.7864569993564,-122.393862937371 37.7860580087251,-122.394849944268 37.7852440394595,-122.395151946383 37.7849990487464,-122.396162953917 37.7842580774253,-122.396962967659 37.7848580636125,-122.397762981462 37.7854580497763,-122.398162989056 37.7858580397671,-122.398662997905 37.7862580303281,-122.399363009931 37.7867580189484,-122.399051007818 37.7870170091599,-122.398364002939 37.7875589884926,-122.397062993379 37.7885569502788,-122.396062985477 37.789256923014,-122.395362980608 37.789856900566,-122.394469965492 37.7892549139836,-122.394462965417 37.7892569138822,-122.394162960369 37.7890569183151,-122.393962956579 37.7888569233167,-122.393822954231 37.788763925373,-122.393662951545 37.7886569277442,-122.394162955221 37.7882569428954,-122.394285956162 37.7881649464275,-122.394562958272 37.7879569544087,-122.394717959199 37.7878019600628,-122.39475995945 37.7877599615951,-122.394862960064 37.7876569653532)))",100103,-122.3962617,37.78699463,1,6075
"MULTIPOLYGON (((-122.401663002419 37.7815581929393,-122.40216301122 37.7819581835186,-122.401463006917 37.7825581608567,-122.401068004467 37.7828971480647,-122.400763002559 37.7831581382153,-122.400463000284 37.7833581302826,-122.399862995711 37.783758114426,-122.398962980026 37.7830581307584,-122.39826296818 37.7825581420701,-122.398962973281 37.782058161601,-122.400662984894 37.7807582117513,-122.401162993644 37.7811582023502,-122.401663002419 37.7815581929393)))",100111,-122.4002529,37.78227502,1,6075
"MULTIPOLYGON (((-122.401464023503 37.7849580866941,-122.4008640134 37.7845580955623,-122.400563006978 37.7841581061625,-122.399862995711 37.783758114426,-122.400463000284 37.7833581302826,-122.400763002559 37.7831581382153,-122.401068004467 37.7828971480647,-122.401463006917 37.7825581608567,-122.40216301122 37.7819581835186,-122.402664020757 37.7824581710008,-122.403164028911 37.782758164654,-122.403664037789 37.783158155204,-122.401464023503 37.7849580866941)))",100112,-122.4018031,37.78347909,1,6075
"MULTIPOLYGON (((-122.400662984894 37.7807582117513,-122.400862985919 37.780558219112,-122.402962999865 37.7789582810473,-122.403412007917 37.7793452717447,-122.4035310101 37.7794542690787,-122.403718013525 37.7796242649277,-122.403864016211 37.7797582616464,-122.404443026125 37.7801822519512,-122.40216301122 37.7819581835186,-122.401663002419 37.7815581929393,-122.401162993644 37.7811582023502,-122.400662984894 37.7807582117513)))",100113,-122.4025395,37.78046429,1,6075
"MULTIPOLYGON (((-122.403664037789 37.783158155204,-122.403164028911 37.782758164654,-122.402664020757 37.7824581710008,-122.40216301122 37.7819581835186,-122.404443026125 37.7801822519512,-122.404964035747 37.7806582402894,-122.405464043887 37.7809582339476,-122.405964052767 37.7813582244972,-122.404164041029 37.7827581705199,-122.403664037789 37.783158155204)))",100114,-122.404041,37.78167751,1,6075
"MULTIPOLYGON (((-122.403412007917 37.7793452717447,-122.402962999865 37.7789582810473,-122.403363001802 37.7785582958107,-122.403863004902 37.7781583111797,-122.404463008445 37.777658330255,-122.405164013136 37.7771583499511,-122.405664022603 37.7776583374493,-122.40606402948 37.7779583305407,-122.406664040186 37.7784583186153,-122.405464032425 37.7793582835494,-122.404443026125 37.7801822519512,-122.403864016211 37.7797582616464,-122.403718013525 37.7796242649277,-122.4035310101 37.7794542690787,-122.403412007917 37.7793452717447)))",100115,-122.4047785,37.7786788,1,6075
"MULTIPOLYGON (((-122.404964035747 37.7806582402894,-122.404443026125 37.7801822519512,-122.405464032425 37.7793582835494,-122.406664040186 37.7784583186153,-122.407164049016 37.7788583091837,-122.407664057871 37.7792582997423,-122.408164066753 37.7796582902912,-122.40676405804 37.7807582478369,-122.405964052767 37.7813582244972,-122.405464043887 37.7809582339476,-122.404964035747 37.7806582402894)))",100116,-122.4062968,37.7799149,1,6075
"MULTIPOLYGON (((-122.408264049583 37.7771583685589,-122.407964047521 37.7773583605457,-122.407764046629 37.7775583531347,-122.407364044102 37.7778583414234,-122.407064042015 37.7780583334197,-122.406664040186 37.7784583186153,-122.40606402948 37.7779583305407,-122.405664022603 37.7776583374493,-122.405164013136 37.7771583499511,-122.405564015688 37.7768583616531,-122.405864017771 37.7766583696582,-122.406564022361 37.7761583893825,-122.407364026614 37.7754584159373,-122.408264042973 37.7762583965213,-122.408564047955 37.7764583921133,-122.408864052945 37.7766583877024,-122.408264049583 37.7771583685589)))",100121,-122.4069954,37.77696101,1,6075
"MULTIPOLYGON (((-122.408664069764 37.7792583056936,-122.408164066753 37.7796582902912,-122.407664057871 37.7792582997423,-122.407164049016 37.7788583091837,-122.406664040186 37.7784583186153,-122.407064042015 37.7780583334197,-122.407364044102 37.7778583414234,-122.407764046629 37.7775583531347,-122.407964047521 37.7773583605457,-122.408264049583 37.7771583685589,-122.408864052945 37.7766583877024,-122.410364079509 37.7778583593797,-122.409864076587 37.7782583439436,-122.409264073195 37.7787583248113,-122.408664069764 37.7792583056936)))",100122,-122.4085032,37.778158,1,6075
"MULTIPOLYGON (((-122.407985030675 37.7750254331407,-122.40826403269 37.7748584400185,-122.408864035963 37.7743584591957,-122.409064036799 37.7741584666276,-122.409564038867 37.773658485216,-122.410064047616 37.7740584758146,-122.410564056392 37.7744584664035,-122.410761060648 37.7747214594117,-122.411064065946 37.7749584538688,-122.410864065126 37.775158446431,-122.410464061972 37.7753584377859,-122.409964059879 37.7758584192073,-122.409364055841 37.7762584031482,-122.408864052945 37.7766583877024,-122.408564047955 37.7764583921133,-122.408264042973 37.7762583965213,-122.407364026614 37.7754584159373,-122.407636028292 37.7752544239163,-122.407764029079 37.775158427672,-122.407985030675 37.7750254331407)))",100123,-122.4092346,37.77519998,1,6075
"MULTIPOLYGON (((-122.412064082874 37.7756584381116,-122.412664093684 37.7761584261467,-122.411964088533 37.776558409464,-122.411464085695 37.7769583939964,-122.410864082405 37.7774583748255,-122.410364079509 37.7778583593797,-122.408864052945 37.7766583877024,-122.409364055841 37.7762584031482,-122.409964059879 37.7758584192073,-122.410464061972 37.7753584377859,-122.410864065126 37.775158446431,-122.411064065946 37.7749584538688,-122.41136407094 37.7751584494567,-122.411564074777 37.775358444437,-122.412064082874 37.7756584381116)))",100124,-122.4107307,37.7763919,1,6075
