name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,52,263479320,,apartments,,,,"POLYGON ((103.9712116 30.7733033, 103.9716298 30.7733724, 103.9716552 30.773259, 103.971237 30.7731899, 103.9712116 30.7733033))",POINT (103.9714334 30.7732811),521.5,5613.6
,53,263479321,,apartments,,,,"POLYGON ((103.9671826 30.7733569, 103.9676586 30.7736719, 103.9677275 30.7735951, 103.9672514 30.7732801, 103.9671826 30.7733569))",POINT (103.967455 30.773476),617.7,6648.9
,54,263479322,,apartments,,,,"POLYGON ((103.969716 30.7741711, 103.9698189 30.7742236, 103.9701114 30.7738002, 103.9700085 30.7737477, 103.969716 30.7741711))",POINT (103.9699137 30.7739857),624.9,6726
,55,263479323,,apartments,,,,"POLYGON ((103.9675657 30.7728754, 103.9681207 30.7731607, 103.968194 30.7730554, 103.967639 30.7727701, 103.9675657 30.7728754))",POINT (103.9678798 30.7729654),841.5,9058
,56,263479324,,apartments,,,,"POLYGON ((103.9681287 30.7732572, 103.9686836 30.7735425, 103.9687569 30.7734373, 103.968202 30.773152, 103.9681287 30.7732572))",POINT (103.9684428 30.7733473),840.8,9050.5
,57,263479325,,apartments,,,,"POLYGON ((103.9685997 30.7738117, 103.9691546 30.7740971, 103.9692279 30.7739918, 103.9686729 30.7737065, 103.9685997 30.7738117))",POINT (103.9689138 30.7739018),841.1,9053
,58,263479326,,apartments,,,,"POLYGON ((103.9710959 30.7748233, 103.9717842 30.7750195, 103.9718361 30.7748851, 103.9711477 30.7746889, 103.9710959 30.7748233))",POINT (103.971466 30.7748542),1088.9,11721.2
,59,263479327,,apartments,,,,"POLYGON ((103.9689384 30.7733305, 103.9694933 30.7736159, 103.9695666 30.7735106, 103.9690117 30.7732253, 103.9689384 30.7733305))",POINT (103.9692525 30.7734206),841.2,9054.1
,60,263479328,,apartments,,,,"POLYGON ((103.9714561 30.774558, 103.9718839 30.7746326, 103.9719069 30.774535, 103.9714792 30.7744604, 103.9714561 30.774558))",POINT (103.9716815 30.7745465),461,4961.7
,61,263479329,,apartments,,,,"POLYGON ((103.9696552 30.7726405, 103.9699994 30.772816, 103.9700747 30.7727069, 103.9697305 30.7725314, 103.9696552 30.7726405))",POINT (103.969865 30.7726737),538.4,5795
