name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,1600049,,1684,100016,,,,,,connector with poi,-1,"LINESTRING (108.9505286 34.2751004 ,108.94890205572517 34.27428938625955)"
,1700000,,108,100017,,,,,,connector with residential,-1,"LINESTRING (108.9517542 34.2752039 ,108.95274284220186 34.27413215688073)"
,1700001,,159,100017,,,,,,connector with residential,-1,"LINESTRING (108.9537814 34.275201 ,108.95274284220186 34.27413215688073)"
,1700002,,431,100017,,,,,,connector with residential,-1,"LINESTRING (108.9558975 34.2759649 ,108.95274284220186 34.27413215688073)"
,1700003,,433,100017,,,,,,connector with residential,-1,"LINESTRING (108.9527497 34.2755658 ,108.95274284220186 34.27413215688073)"
,1700004,,511,100017,,,,,,connector with residential,-1,"LINESTRING (108.951759 34.27557 ,108.95274284220186 34.27413215688073)"
,1700005,,513,100017,,,,,,connector with residential,-1,"LINESTRING (108.9537973 34.2759649 ,108.95274284220186 34.27413215688073)"
,1700006,,514,100017,,,,,,connector with residential,-1,"LINESTRING (108.9517642 34.2759648 ,108.95274284220186 34.27413215688073)"
,1700007,,1576,100017,,,,,,connector with poi,-1,"LINESTRING (108.9531474 34.2748495 ,108.95274284220186 34.27413215688073)"
,1700008,,1580,100017,,,,,,connector with poi,-1,"LINESTRING (108.9523703 34.2729967 ,108.95274284220186 34.27413215688073)"
,1700009,,1581,100017,,,,,,connector with poi,-1,"LINESTRING (108.9524454 34.2750908 ,108.95274284220186 34.27413215688073)"
,1700010,,1582,100017,,,,,,connector with poi,-1,"LINESTRING (108.9552973 34.2746356 ,108.95274284220186 34.27413215688073)"
,1700011,,1583,100017,,,,,,connector with poi,-1,"LINESTRING (108.9511328 34.2729395 ,108.95274284220186 34.27413215688073)"
,1700012,,1584,100017,,,,,,connector with poi,-1,"LINESTRING (108.9509685 34.2749846 ,108.95274284220186 34.27413215688073)"
,1700013,,1585,100017,,,,,,connector with poi,-1,"LINESTRING (108.9552912 34.2750731 ,108.95274284220186 34.27413215688073)"
,1700014,,1586,100017,,,,,,connector with poi,-1,"LINESTRING (108.9521893 34.2749816 ,108.95274284220186 34.27413215688073)"
,1700015,,1587,100017,,,,,,connector with poi,-1,"LINESTRING (108.9512079 34.2748051 ,108.95274284220186 34.27413215688073)"
,1700016,,1588,100017,,,,,,connector with poi,-1,"LINESTRING (108.9543813 34.2745528 ,108.95274284220186 34.27413215688073)"
,1700017,,1589,100017,,,,,,connector with poi,-1,"LINESTRING (108.9511425 34.2745334 ,108.95274284220186 34.27413215688073)"
,1700018,,1591,100017,,,,,,connector with poi,-1,"LINESTRING (108.9510372 34.2750984 ,108.95274284220186 34.27413215688073)"
,1700019,,1592,100017,,,,,,connector with poi,-1,"LINESTRING (108.9551174 34.2750863 ,108.95274284220186 34.27413215688073)"
,1700020,,1593,100017,,,,,,connector with poi,-1,"LINESTRING (108.9538354 34.2747952 ,108.95274284220186 34.27413215688073)"
,1700021,,1596,100017,,,,,,connector with poi,-1,"LINESTRING (108.9512446 34.2726766 ,108.95274284220186 34.27413215688073)"
,1700022,,1597,100017,,,,,,connector with poi,-1,"LINESTRING (108.9515569 34.2745802 ,108.95274284220186 34.27413215688073)"
,1700023,,1598,100017,,,,,,connector with poi,-1,"LINESTRING (108.9514023 34.2749883 ,108.95274284220186 34.27413215688073)"
,1700024,,1599,100017,,,,,,connector with poi,-1,"LINESTRING (108.9557271 34.2743854 ,108.95274284220186 34.27413215688073)"
,1700025,,1600,100017,,,,,,connector with poi,-1,"LINESTRING (108.9516367 34.2734891 ,108.95274284220186 34.27413215688073)"
,1700026,,1602,100017,,,,,,connector with poi,-1,"LINESTRING (108.9526452 34.2750622 ,108.95274284220186 34.27413215688073)"
,1700027,,1604,100017,,,,,,connector with poi,-1,"LINESTRING (108.9546421 34.2750118 ,108.95274284220186 34.27413215688073)"
,1700028,,1607,100017,,,,,,connector with poi,-1,"LINESTRING (108.9532876 34.2727871 ,108.95274284220186 34.27413215688073)"
,1700029,,1608,100017,,,,,,connector with poi,-1,"LINESTRING (108.951109 34.2749805 ,108.95274284220186 34.27413215688073)"
,1700030,,1609,100017,,,,,,connector with poi,-1,"LINESTRING (108.9543389 34.2729556 ,108.95274284220186 34.27413215688073)"
,1700031,,1610,100017,,,,,,connector with poi,-1,"LINESTRING (108.9551692 34.2743108 ,108.95274284220186 34.27413215688073)"
,1700032,,1611,100017,,,,,,connector with poi,-1,"LINESTRING (108.9545047 34.2743796 ,108.95274284220186 34.27413215688073)"
,1700033,,1612,100017,,,,,,connector with poi,-1,"LINESTRING (108.953423 34.2750595 ,108.95274284220186 34.27413215688073)"
,1700034,,1613,100017,,,,,,connector with poi,-1,"LINESTRING (108.9530528 34.275062 ,108.95274284220186 34.27413215688073)"
,1700035,,1614,100017,,,,,,connector with poi,-1,"LINESTRING (108.9538368 34.2749853 ,108.95274284220186 34.27413215688073)"
,1700036,,1615,100017,,,,,,connector with poi,-1,"LINESTRING (108.9514818 34.2750788 ,108.95274284220186 34.27413215688073)"
,1700037,,1616,100017,,,,,,connector with poi,-1,"LINESTRING (108.9511385 34.2739906 ,108.95274284220186 34.27413215688073)"
,1700038,,1617,100017,,,,,,connector with poi,-1,"LINESTRING (108.9554769 34.2731077 ,108.95274284220186 34.27413215688073)"
,1700039,,1618,100017,,,,,,connector with poi,-1,"LINESTRING (108.9515697 34.2748501 ,108.95274284220186 34.27413215688073)"
,1700040,,1619,100017,,,,,,connector with poi,-1,"LINESTRING (108.9519753 34.2750553 ,108.95274284220186 34.27413215688073)"
,1700041,,1620,100017,,,,,,connector with poi,-1,"LINESTRING (108.9548873 34.2739445 ,108.95274284220186 34.27413215688073)"
,1700042,,1623,100017,,,,,,connector with poi,-1,"LINESTRING (108.9522697 34.2721359 ,108.95274284220186 34.27413215688073)"
,1700043,,1624,100017,,,,,,connector with poi,-1,"LINESTRING (108.9523589 34.272372 ,108.95274284220186 34.27413215688073)"
,1700044,,1625,100017,,,,,,connector with poi,-1,"LINESTRING (108.9512062 34.2748786 ,108.95274284220186 34.27413215688073)"
,1700045,,1626,100017,,,,,,connector with poi,-1,"LINESTRING (108.955593 34.2750802 ,108.95274284220186 34.27413215688073)"
,1700046,,1627,100017,,,,,,connector with poi,-1,"LINESTRING (108.9523108 34.2729029 ,108.95274284220186 34.27413215688073)"
,1700047,,1628,100017,,,,,,connector with poi,-1,"LINESTRING (108.9523441 34.275083 ,108.95274284220186 34.27413215688073)"
,1700048,,1629,100017,,,,,,connector with poi,-1,"LINESTRING (108.9510969 34.2737429 ,108.95274284220186 34.27413215688073)"
,1700049,,1632,100017,,,,,,connector with poi,-1,"LINESTRING (108.951101 34.2735512 ,108.95274284220186 34.27413215688073)"
,1800000,,10,100018,,,,,,connector with residential,-1,"LINESTRING (108.9604962 34.273382 ,108.959038043662 34.27325628450705)"
,1800001,,11,100018,,,,,,connector with residential,-1,"LINESTRING (108.9581077 34.2734027 ,108.959038043662 34.27325628450705)"
,1800002,,187,100018,,,,,,connector with residential,-1,"LINESTRING (108.9582848 34.2734012 ,108.959038043662 34.27325628450705)"
,1800003,,437,100018,,,,,,connector with residential,-1,"LINESTRING (108.9576314 34.2751955 ,108.959038043662 34.27325628450705)"
,1800004,,440,100018,,,,,,connector with residential,-1,"LINESTRING (108.9601515 34.2733871 ,108.959038043662 34.27325628450705)"
,1800005,,444,100018,,,,,,connector with residential,-1,"LINESTRING (108.9609655 34.2744009 ,108.959038043662 34.27325628450705)"
,1800006,,991,100018,,,,,,connector with poi,-1,"LINESTRING (108.9592696 34.2725561 ,108.959038043662 34.27325628450705)"
,1800007,,1052,100018,,,,,,connector with poi,-1,"LINESTRING (108.9601823 34.2709059 ,108.959038043662 34.27325628450705)"
,1800008,,1411,100018,,,,,,connector with poi,-1,"LINESTRING (108.9601827 34.2719025 ,108.959038043662 34.27325628450705)"
,1800009,,1412,100018,,,,,,connector with poi,-1,"LINESTRING (108.9602217 34.2726351 ,108.959038043662 34.27325628450705)"
,1800010,,1414,100018,,,,,,connector with poi,-1,"LINESTRING (108.9603497 34.2744122 ,108.959038043662 34.27325628450705)"
,1800011,,1417,100018,,,,,,connector with poi,-1,"LINESTRING (108.9608642 34.2730332 ,108.959038043662 34.27325628450705)"
,1800012,,1418,100018,,,,,,connector with poi,-1,"LINESTRING (108.9603619 34.2749057 ,108.959038043662 34.27325628450705)"
,1800013,,1425,100018,,,,,,connector with poi,-1,"LINESTRING (108.9589286 34.2736104 ,108.959038043662 34.27325628450705)"
,1800014,,1426,100018,,,,,,connector with poi,-1,"LINESTRING (108.9596483 34.2738504 ,108.959038043662 34.27325628450705)"
,1800015,,1435,100018,,,,,,connector with poi,-1,"LINESTRING (108.9563697 34.2757533 ,108.959038043662 34.27325628450705)"
,1800016,,1439,100018,,,,,,connector with poi,-1,"LINESTRING (108.9589061 34.274665 ,108.959038043662 34.27325628450705)"
,1800017,,1445,100018,,,,,,connector with poi,-1,"LINESTRING (108.9574934 34.2742084 ,108.959038043662 34.27325628450705)"
,1800018,,1447,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611264 34.2741273 ,108.959038043662 34.27325628450705)"
,1800019,,1448,100018,,,,,,connector with poi,-1,"LINESTRING (108.96112 34.2721959 ,108.959038043662 34.27325628450705)"
,1800020,,1457,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611365 34.274365 ,108.959038043662 34.27325628450705)"
,1800021,,1464,100018,,,,,,connector with poi,-1,"LINESTRING (108.9599986 34.2724642 ,108.959038043662 34.27325628450705)"
,1800022,,1465,100018,,,,,,connector with poi,-1,"LINESTRING (108.960327 34.2739472 ,108.959038043662 34.27325628450705)"
,1800023,,1466,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611191 34.2724622 ,108.959038043662 34.27325628450705)"
,1800024,,1475,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611183 34.2727145 ,108.959038043662 34.27325628450705)"
,1800025,,1478,100018,,,,,,connector with poi,-1,"LINESTRING (108.960789 34.274703 ,108.959038043662 34.27325628450705)"
,1800026,,1485,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611175 34.2729558 ,108.959038043662 34.27325628450705)"
,1800027,,1503,100018,,,,,,connector with poi,-1,"LINESTRING (108.9587083 34.2739006 ,108.959038043662 34.27325628450705)"
,1800028,,1508,100018,,,,,,connector with poi,-1,"LINESTRING (108.956767 34.2724535 ,108.959038043662 34.27325628450705)"
,1800029,,1512,100018,,,,,,connector with poi,-1,"LINESTRING (108.9600393 34.2737948 ,108.959038043662 34.27325628450705)"
,1800030,,1513,100018,,,,,,connector with poi,-1,"LINESTRING (108.9607129 34.2722794 ,108.959038043662 34.27325628450705)"
,1800031,,1525,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611882 34.2745079 ,108.959038043662 34.27325628450705)"
,1800032,,1535,100018,,,,,,connector with poi,-1,"LINESTRING (108.959636 34.2741088 ,108.959038043662 34.27325628450705)"
,1800033,,1539,100018,,,,,,connector with poi,-1,"LINESTRING (108.9602319 34.2722764 ,108.959038043662 34.27325628450705)"
,1800034,,1542,100018,,,,,,connector with poi,-1,"LINESTRING (108.9575393 34.2736659 ,108.959038043662 34.27325628450705)"
,1800035,,1554,100018,,,,,,connector with poi,-1,"LINESTRING (108.960811 34.2738103 ,108.959038043662 34.27325628450705)"
,1800036,,1556,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611005 34.2738624 ,108.959038043662 34.27325628450705)"
,1800037,,1559,100018,,,,,,connector with poi,-1,"LINESTRING (108.9608148 34.2756879 ,108.959038043662 34.27325628450705)"
,1800038,,1564,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611887 34.2759055 ,108.959038043662 34.27325628450705)"
,1800039,,1565,100018,,,,,,connector with poi,-1,"LINESTRING (108.9563823 34.272892 ,108.959038043662 34.27325628450705)"
,1800040,,1566,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611586 34.271876 ,108.959038043662 34.27325628450705)"
,1800041,,1570,100018,,,,,,connector with poi,-1,"LINESTRING (108.9612118 34.2756493 ,108.959038043662 34.27325628450705)"
,1800042,,1573,100018,,,,,,connector with poi,-1,"LINESTRING (108.9590552 34.2747679 ,108.959038043662 34.27325628450705)"
,1800043,,1574,100018,,,,,,connector with poi,-1,"LINESTRING (108.9603294 34.273611 ,108.959038043662 34.27325628450705)"
,1800044,,1575,100018,,,,,,connector with poi,-1,"LINESTRING (108.9611047 34.2753802 ,108.959038043662 34.27325628450705)"
,1800045,,3152,100018,,,,,,connector with poi,-1,"LINESTRING (108.9572131 34.2709712 ,108.959038043662 34.27325628450705)"
,1800046,,3153,100018,,,,,,connector with poi,-1,"LINESTRING (108.9575532 34.2711604 ,108.959038043662 34.27325628450705)"
,1800047,,3154,100018,,,,,,connector with poi,-1,"LINESTRING (108.9571726 34.2711905 ,108.959038043662 34.27325628450705)"
,1800048,,3155,100018,,,,,,connector with poi,-1,"LINESTRING (108.9564676 34.2710713 ,108.959038043662 34.27325628450705)"
,1800049,,3178,100018,,,,,,connector with poi,-1,"LINESTRING (108.9598154 34.2709501 ,108.959038043662 34.27325628450705)"
,1900000,,74,100019,,,,,,connector with residential,-1,"LINESTRING (108.9622915 34.2733665 ,108.96354317803025 34.27323398181818)"
,1900001,,75,100019,,,,,,connector with residential,-1,"LINESTRING (108.9643118 34.2716701 ,108.96354317803025 34.27323398181818)"
,1900002,,81,100019,,,,,,connector with residential,-1,"LINESTRING (108.9643119 34.2733491 ,108.96354317803025 34.27323398181818)"
,1900003,,82,100019,,,,,,connector with residential,-1,"LINESTRING (108.9643121 34.2751489 ,108.96354317803025 34.27323398181818)"
,1900004,,186,100019,,,,,,connector with residential,-1,"LINESTRING (108.964305 34.2714648 ,108.96354317803025 34.27323398181818)"
,1900005,,445,100019,,,,,,connector with residential,-1,"LINESTRING (108.9626731 34.273362 ,108.96354317803025 34.27323398181818)"
,1900006,,446,100019,,,,,,connector with residential,-1,"LINESTRING (108.964312 34.2742155 ,108.96354317803025 34.27323398181818)"
,1900007,,447,100019,,,,,,connector with residential,-1,"LINESTRING (108.9647141 34.2733456 ,108.96354317803025 34.27323398181818)"
,1900008,,448,100019,,,,,,connector with residential,-1,"LINESTRING (108.965724 34.2742649 ,108.96354317803025 34.27323398181818)"
,1900009,,1214,100019,,,,,,connector with poi,-1,"LINESTRING (108.9657533 34.2711966 ,108.96354317803025 34.27323398181818)"
,1900010,,1413,100019,,,,,,connector with poi,-1,"LINESTRING (108.9620542 34.2730932 ,108.96354317803025 34.27323398181818)"
,1900011,,1415,100019,,,,,,connector with poi,-1,"LINESTRING (108.9617777 34.2738922 ,108.96354317803025 34.27323398181818)"
,1900012,,1416,100019,,,,,,connector with poi,-1,"LINESTRING (108.9639946 34.2718111 ,108.96354317803025 34.27323398181818)"
,1900013,,1419,100019,,,,,,connector with poi,-1,"LINESTRING (108.9613257 34.2738687 ,108.96354317803025 34.27323398181818)"
,1900014,,1420,100019,,,,,,connector with poi,-1,"LINESTRING (108.9638165 34.2745292 ,108.96354317803025 34.27323398181818)"
,1900015,,1421,100019,,,,,,connector with poi,-1,"LINESTRING (108.9640165 34.2755862 ,108.96354317803025 34.27323398181818)"
,1900016,,1424,100019,,,,,,connector with poi,-1,"LINESTRING (108.9638446 34.2741348 ,108.96354317803025 34.27323398181818)"
,1900017,,1427,100019,,,,,,connector with poi,-1,"LINESTRING (108.9637466 34.2732393 ,108.96354317803025 34.27323398181818)"
,1900018,,1428,100019,,,,,,connector with poi,-1,"LINESTRING (108.9616437 34.2726106 ,108.96354317803025 34.27323398181818)"
,1900019,,1429,100019,,,,,,connector with poi,-1,"LINESTRING (108.9656098 34.2726489 ,108.96354317803025 34.27323398181818)"
,1900020,,1431,100019,,,,,,connector with poi,-1,"LINESTRING (108.9629478 34.2724069 ,108.96354317803025 34.27323398181818)"
,1900021,,1432,100019,,,,,,connector with poi,-1,"LINESTRING (108.9620564 34.2757911 ,108.96354317803025 34.27323398181818)"
,1900022,,1433,100019,,,,,,connector with poi,-1,"LINESTRING (108.96386 34.2735508 ,108.96354317803025 34.27323398181818)"
,1900023,,1434,100019,,,,,,connector with poi,-1,"LINESTRING (108.964553 34.2721085 ,108.96354317803025 34.27323398181818)"
,1900024,,1436,100019,,,,,,connector with poi,-1,"LINESTRING (108.9619842 34.2721385 ,108.96354317803025 34.27323398181818)"
,1900025,,1437,100019,,,,,,connector with poi,-1,"LINESTRING (108.9645554 34.2723557 ,108.96354317803025 34.27323398181818)"
,1900026,,1438,100019,,,,,,connector with poi,-1,"LINESTRING (108.9631071 34.2731029 ,108.96354317803025 34.27323398181818)"
,1900027,,1440,100019,,,,,,connector with poi,-1,"LINESTRING (108.9641192 34.2746555 ,108.96354317803025 34.27323398181818)"
,1900028,,1441,100019,,,,,,connector with poi,-1,"LINESTRING (108.9631391 34.275854 ,108.96354317803025 34.27323398181818)"
,1900029,,1442,100019,,,,,,connector with poi,-1,"LINESTRING (108.9616147 34.2722118 ,108.96354317803025 34.27323398181818)"
,1900030,,1443,100019,,,,,,connector with poi,-1,"LINESTRING (108.9645526 34.2738228 ,108.96354317803025 34.27323398181818)"
,1900031,,1446,100019,,,,,,connector with poi,-1,"LINESTRING (108.9619463 34.27269 ,108.96354317803025 34.27323398181818)"
,1900032,,1449,100019,,,,,,connector with poi,-1,"LINESTRING (108.9638893 34.2720688 ,108.96354317803025 34.27323398181818)"
,1900033,,1450,100019,,,,,,connector with poi,-1,"LINESTRING (108.9624681 34.2730329 ,108.96354317803025 34.27323398181818)"
,1900034,,1451,100019,,,,,,connector with poi,-1,"LINESTRING (108.9652515 34.2723525 ,108.96354317803025 34.27323398181818)"
,1900035,,1452,100019,,,,,,connector with poi,-1,"LINESTRING (108.9631944 34.2732782 ,108.96354317803025 34.27323398181818)"
,1900036,,1453,100019,,,,,,connector with poi,-1,"LINESTRING (108.962043 34.2731809 ,108.96354317803025 34.27323398181818)"
,1900037,,1454,100019,,,,,,connector with poi,-1,"LINESTRING (108.9635919 34.2732673 ,108.96354317803025 34.27323398181818)"
,1900038,,1455,100019,,,,,,connector with poi,-1,"LINESTRING (108.9637729 34.2738918 ,108.96354317803025 34.27323398181818)"
,1900039,,1456,100019,,,,,,connector with poi,-1,"LINESTRING (108.9638473 34.2730999 ,108.96354317803025 34.27323398181818)"
,1900040,,1458,100019,,,,,,connector with poi,-1,"LINESTRING (108.961939 34.2728533 ,108.96354317803025 34.27323398181818)"
,1900041,,1459,100019,,,,,,connector with poi,-1,"LINESTRING (108.9646314 34.2725193 ,108.96354317803025 34.27323398181818)"
,1900042,,1460,100019,,,,,,connector with poi,-1,"LINESTRING (108.9658456 34.2732197 ,108.96354317803025 34.27323398181818)"
,1900043,,1461,100019,,,,,,connector with poi,-1,"LINESTRING (108.9620255 34.2727603 ,108.96354317803025 34.27323398181818)"
,1900044,,1462,100019,,,,,,connector with poi,-1,"LINESTRING (108.9655392 34.2744226 ,108.96354317803025 34.27323398181818)"
,1900045,,1463,100019,,,,,,connector with poi,-1,"LINESTRING (108.9630655 34.2742193 ,108.96354317803025 34.27323398181818)"
,1900046,,1467,100019,,,,,,connector with poi,-1,"LINESTRING (108.9649866 34.2741583 ,108.96354317803025 34.27323398181818)"
,1900047,,1468,100019,,,,,,connector with poi,-1,"LINESTRING (108.9662332 34.2729692 ,108.96354317803025 34.27323398181818)"
,1900048,,1469,100019,,,,,,connector with poi,-1,"LINESTRING (108.9621067 34.2727015 ,108.96354317803025 34.27323398181818)"
,1900049,,1470,100019,,,,,,connector with poi,-1,"LINESTRING (108.9633763 34.2732665 ,108.96354317803025 34.27323398181818)"
,2100000,,210,100021,,,,,,connector with residential,-1,"LINESTRING (108.9230886 34.2677321 ,108.92313695859374 34.2683709234375)"
,2100001,,235,100021,,,,,,connector with residential,-1,"LINESTRING (108.9218725 34.2697463 ,108.92313695859374 34.2683709234375)"
,2100002,,248,100021,,,,,,connector with residential,-1,"LINESTRING (108.9249564 34.2677135 ,108.92313695859374 34.2683709234375)"
,2100003,,1897,100021,,,,,,connector with poi,-1,"LINESTRING (108.9249399 34.2680254 ,108.92313695859374 34.2683709234375)"
,2100004,,3183,100021,,,,,,connector with poi,-1,"LINESTRING (108.9242195 34.2658622 ,108.92313695859374 34.2683709234375)"
,2100005,,3186,100021,,,,,,connector with poi,-1,"LINESTRING (108.924903 34.2658727 ,108.92313695859374 34.2683709234375)"
,2100006,,3189,100021,,,,,,connector with poi,-1,"LINESTRING (108.9246438 34.2669996 ,108.92313695859374 34.2683709234375)"
,2100007,,3190,100021,,,,,,connector with poi,-1,"LINESTRING (108.9237935 34.2662205 ,108.92313695859374 34.2683709234375)"
,2100008,,3192,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231732 34.2657283 ,108.92313695859374 34.2683709234375)"
,2100009,,3193,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231745 34.2659251 ,108.92313695859374 34.2683709234375)"
,2100010,,3194,100021,,,,,,connector with poi,-1,"LINESTRING (108.9233318 34.2661886 ,108.92313695859374 34.2683709234375)"
,2100011,,3195,100021,,,,,,connector with poi,-1,"LINESTRING (108.9237698 34.2672738 ,108.92313695859374 34.2683709234375)"
,2100012,,3196,100021,,,,,,connector with poi,-1,"LINESTRING (108.9238215 34.2670187 ,108.92313695859374 34.2683709234375)"
,2100013,,3197,100021,,,,,,connector with poi,-1,"LINESTRING (108.9237706 34.2667384 ,108.92313695859374 34.2683709234375)"
,2100014,,3198,100021,,,,,,connector with poi,-1,"LINESTRING (108.923826 34.2664414 ,108.92313695859374 34.2683709234375)"
,2100015,,3199,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231629 34.2670175 ,108.92313695859374 34.2683709234375)"
,2100016,,3200,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231515 34.2664673 ,108.92313695859374 34.2683709234375)"
,2100017,,3201,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231536 34.2667511 ,108.92313695859374 34.2683709234375)"
,2100018,,3202,100021,,,,,,connector with poi,-1,"LINESTRING (108.9221607 34.2669287 ,108.92313695859374 34.2683709234375)"
,2100019,,3203,100021,,,,,,connector with poi,-1,"LINESTRING (108.9216238 34.2671516 ,108.92313695859374 34.2683709234375)"
,2100020,,3204,100021,,,,,,connector with poi,-1,"LINESTRING (108.9215783 34.2669431 ,108.92313695859374 34.2683709234375)"
,2100021,,3205,100021,,,,,,connector with poi,-1,"LINESTRING (108.9217253 34.2665833 ,108.92313695859374 34.2683709234375)"
,2100022,,3206,100021,,,,,,connector with poi,-1,"LINESTRING (108.9217423 34.2667299 ,108.92313695859374 34.2683709234375)"
,2100023,,3207,100021,,,,,,connector with poi,-1,"LINESTRING (108.9224125 34.2666009 ,108.92313695859374 34.2683709234375)"
,2100024,,3208,100021,,,,,,connector with poi,-1,"LINESTRING (108.9213867 34.2667549 ,108.92313695859374 34.2683709234375)"
,2100025,,3209,100021,,,,,,connector with poi,-1,"LINESTRING (108.9213706 34.266545 ,108.92313695859374 34.2683709234375)"
,2100026,,3210,100021,,,,,,connector with poi,-1,"LINESTRING (108.921682 34.26644 ,108.92313695859374 34.2683709234375)"
,2100027,,3211,100021,,,,,,connector with poi,-1,"LINESTRING (108.9223151 34.2662299 ,108.92313695859374 34.2683709234375)"
,2100028,,3212,100021,,,,,,connector with poi,-1,"LINESTRING (108.9225786 34.2659606 ,108.92313695859374 34.2683709234375)"
,2100029,,3213,100021,,,,,,connector with poi,-1,"LINESTRING (108.9220271 34.2659482 ,108.92313695859374 34.2683709234375)"
,2100030,,3215,100021,,,,,,connector with poi,-1,"LINESTRING (108.9211817 34.2660516 ,108.92313695859374 34.2683709234375)"
,2100031,,3216,100021,,,,,,connector with poi,-1,"LINESTRING (108.9215748 34.2661935 ,108.92313695859374 34.2683709234375)"
,2100032,,3217,100021,,,,,,connector with poi,-1,"LINESTRING (108.9215634 34.2659474 ,108.92313695859374 34.2683709234375)"
,2100033,,3244,100021,,,,,,connector with poi,-1,"LINESTRING (108.9244756 34.2684479 ,108.92313695859374 34.2683709234375)"
,2100034,,3245,100021,,,,,,connector with poi,-1,"LINESTRING (108.9236094 34.2679036 ,108.92313695859374 34.2683709234375)"
,2100035,,3246,100021,,,,,,connector with poi,-1,"LINESTRING (108.9233025 34.2681686 ,108.92313695859374 34.2683709234375)"
,2100036,,3247,100021,,,,,,connector with poi,-1,"LINESTRING (108.9238238 34.2681241 ,108.92313695859374 34.2683709234375)"
,2100037,,3248,100021,,,,,,connector with poi,-1,"LINESTRING (108.9233834 34.2687606 ,108.92313695859374 34.2683709234375)"
,2100038,,3249,100021,,,,,,connector with poi,-1,"LINESTRING (108.9236184 34.2692337 ,108.92313695859374 34.2683709234375)"
,2100039,,3250,100021,,,,,,connector with poi,-1,"LINESTRING (108.9238349 34.2689063 ,108.92313695859374 34.2683709234375)"
,2100040,,3251,100021,,,,,,connector with poi,-1,"LINESTRING (108.9234913 34.2690096 ,108.92313695859374 34.2683709234375)"
,2100041,,3252,100021,,,,,,connector with poi,-1,"LINESTRING (108.9220869 34.2699325 ,108.92313695859374 34.2683709234375)"
,2100042,,3307,100021,,,,,,connector with poi,-1,"LINESTRING (108.9223032 34.2671616 ,108.92313695859374 34.2683709234375)"
,2100043,,3308,100021,,,,,,connector with poi,-1,"LINESTRING (108.9226718 34.2671316 ,108.92313695859374 34.2683709234375)"
,2100044,,3310,100021,,,,,,connector with poi,-1,"LINESTRING (108.9247735 34.2705897 ,108.92313695859374 34.2683709234375)"
,2100045,,3311,100021,,,,,,connector with poi,-1,"LINESTRING (108.9242043 34.2705337 ,108.92313695859374 34.2683709234375)"
,2100046,,3312,100021,,,,,,connector with poi,-1,"LINESTRING (108.9237082 34.2705897 ,108.92313695859374 34.2683709234375)"
,2100047,,3314,100021,,,,,,connector with poi,-1,"LINESTRING (108.923715 34.2708612 ,108.92313695859374 34.2683709234375)"
,2100048,,3315,100021,,,,,,connector with poi,-1,"LINESTRING (108.9231107 34.2706916 ,108.92313695859374 34.2683709234375)"
,2100049,,3316,100021,,,,,,connector with poi,-1,"LINESTRING (108.9220385 34.2694647 ,108.92313695859374 34.2683709234375)"
,2200000,,251,100022,,,,,,connector with residential,-1,"LINESTRING (108.9289417 34.266445 ,108.92799053826084 34.26801527913044)"
,2200001,,649,100022,,,,,,connector with residential,-1,"LINESTRING (108.929211 34.2680484 ,108.92799053826084 34.26801527913044)"
,2200002,,714,100022,,,,,,connector with poi,-1,"LINESTRING (108.927299 34.2703974 ,108.92799053826084 34.26801527913044)"
,2200003,,1894,100022,,,,,,connector with poi,-1,"LINESTRING (108.9253102 34.2681587 ,108.92799053826084 34.26801527913044)"
,2200004,,1895,100022,,,,,,connector with poi,-1,"LINESTRING (108.9279038 34.2684653 ,108.92799053826084 34.26801527913044)"
,2200005,,1896,100022,,,,,,connector with poi,-1,"LINESTRING (108.9252819 34.2690228 ,108.92799053826084 34.26801527913044)"
,2200006,,1898,100022,,,,,,connector with poi,-1,"LINESTRING (108.9253583 34.2684487 ,108.92799053826084 34.26801527913044)"
,2200007,,1899,100022,,,,,,connector with poi,-1,"LINESTRING (108.9274494 34.2685828 ,108.92799053826084 34.26801527913044)"
,2200008,,1900,100022,,,,,,connector with poi,-1,"LINESTRING (108.9253007 34.2678935 ,108.92799053826084 34.26801527913044)"
,2200009,,1901,100022,,,,,,connector with poi,-1,"LINESTRING (108.925349 34.2687213 ,108.92799053826084 34.26801527913044)"
,2200010,,3187,100022,,,,,,connector with poi,-1,"LINESTRING (108.9251284 34.2661896 ,108.92799053826084 34.26801527913044)"
