name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,281,893774942,,apartments,,,,"POLYGON ((120.2004961 30.292813, 120.2005145 30.2927133, 120.2008999 30.2927665, 120.2008814 30.2928661, 120.2004961 30.292813))",POINT (120.2006979 30.2927897),419.6,4517
,282,893774943,,apartments,,,,"POLYGON ((120.20165 30.2941804, 120.2017366 30.2940777, 120.2020809 30.2942941, 120.2019943 30.2943969, 120.20165 30.2941804))",POINT (120.2018655 30.2942373),576.7,6207.7
,283,893774944,,apartments,,,,"POLYGON ((120.202103 30.2936522, 120.2021896 30.2935495, 120.2025339 30.2937659, 120.2024473 30.2938686, 120.202103 30.2936522))",POINT (120.2023185 30.2937091),576.5,6205.3
,284,893774947,,apartments,,,,"POLYGON ((120.2001116 30.2974277, 120.2002356 30.2972917, 120.2005354 30.2974954, 120.2004115 30.2976314, 120.2001116 30.2974277))",POINT (120.2003235 30.2974615),703.6,7573.2
,285,893774948,,apartments,,,,"POLYGON ((120.2005981 30.2977102, 120.2007049 30.2975824, 120.201126 30.2978448, 120.2010192 30.2979726, 120.2005981 30.2977102))",POINT (120.200862 30.2977775),872.1,9386.8
,286,893774949,,apartments,,,,"POLYGON ((120.2012142 30.2981588, 120.2012153 30.298001, 120.2018572 30.2980042, 120.2018562 30.2981619, 120.2012142 30.2981588))",POINT (120.2015357 30.2980815),1079.1,11615.3
,287,893774950,,apartments,,,,"POLYGON ((120.2010777 30.2973668, 120.2010772 30.297257, 120.201618 30.2972553, 120.2016184 30.2973653, 120.2010777 30.2973668))",POINT (120.2013479 30.2973111),633.3,6816.3
,288,893774951,,apartments,,,,"POLYGON ((120.2015832 30.2969908, 120.2015827 30.296881, 120.2021234 30.2968793, 120.2021239 30.2969893, 120.2015832 30.2969908))",POINT (120.2018534 30.2969351),633.2,6815.7
,289,893774952,,apartments,,,,"POLYGON ((120.2019708 30.2962771, 120.2019703 30.2961673, 120.2025111 30.2961656, 120.2025115 30.2962756, 120.2019708 30.2962771))",POINT (120.202241 30.2962214),633.3,6816.4
,290,893774953,,apartments,,,,"POLYGON ((120.2025032 30.2958618, 120.2025027 30.295752, 120.2030434 30.2957503, 120.2030439 30.2958602, 120.2025032 30.2958618))",POINT (120.2027733 30.2958061),632.9,6812.7
